date,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualNetPPE,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualOperatingCashFlow,annualGrossProfit,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyPretaxIncome,annualChangeInInventory,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,annualBeginningCashPosition,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyDilutedEPS,annualCapitalExpenditure,annualAccumulatedDepreciation,annualBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,quarterlyCommonStockIssuance,trailingCapitalExpenditure,quarterlyAccountsPayable,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingOperatingExpense,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyNetPPE,trailingStockBasedCompensation,annualGoodwill,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInventory,quarterlyEbitda,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualRepaymentOfDebt,annualCapitalStock,annualTotalRevenue,trailingChangesInAccountReceivables,trailingChangeInWorkingCapital,annualInterestExpense,quarterlyCurrentAssets,annualCommonStockIssuance,annualFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingFreeCashFlow,annualOtherShortTermInvestments,annualAccountsPayable,annualTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,annualDilutedEPS,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,annualOperatingIncome,annualEndCashPosition,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,annualNetOtherInvestingChanges,quarterlyTotalRevenue,trailingPretaxIncome,annualCashAndCashEquivalents,trailingTaxProvision,quarterlyPurchaseOfInvestment,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualPretaxIncome,quarterlyFreeCashFlow,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,annualCashDividendsPaid,annualOtherNonCurrentAssets,trailingSaleOfInvestment,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualSellingGeneralAndAdministration,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualStockholdersEquity,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyInventory,annualRetainedEarnings,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyAccountsReceivable,annualTotalAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTaxProvision,annualDilutedAverageShares,annualDepreciationAndAmortization,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,quarterlyGoodwill,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicAverageShares,quarterlyCurrentDeferredRevenue,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyOperatingExpense,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyDeferredIncomeTax,trailingChangeInAccountPayable,trailingResearchAndDevelopment,trailingDilutedAverageShares
2013-12-31,,,70441000000.0,,27616000000.0,2059000000.0,36568000000.0,,10444000000.0,18823000000.0,14286000000.0,36568000000.0,14752000000.0,14468000000.0,40000000.0,,-7365000000.0,-2061000000.0,968000000.0,-572000000.0,,59092000000.0,38063000000.0,-31476000000.0,-1938000000.0,,212000000.0,,3791000000.0,5812000000.0,,15659000000.0,,,3000000.0,-18231000000.0,-49000000.0,13265000000.0,,,598000000.0,,59092000000.0,315000000.0,,24298000000.0,,-19731000000.0,-861000000.0,,-6597000000.0,-31476000000.0,1.82,-284000000.0,557000000.0,11038000000.0,,,,,19531000000.0,,,,,2534000000.0,,-1969000000.0,2534000000.0,159000000.0,27616000000.0,,,8133000000.0,257000000.0,,11038000000.0,,7708000000.0,1180000000.0,,-1191000000.0,-119993000000.0,-30880000000.0,40000000.0,146917000000.0,,,829000000.0,131585000000.0,,3847000000.0,-18231000000.0,-395000000.0,74131000000.0,,,22100000000.0,19531000000.0,175610000000.0,,101479000000.0,-595000000.0,,,3080000000.0,-3136000000.0,1.76,,22100000000.0,0.0,5558000000.0,14468000000.0,23658000000.0,101479000000.0,3935000000.0,70441000000.0,,,-11675000000.0,37036000000.0,,14468000000.0,,-23379000000.0,7148000000.0,128094000000.0,7001000000.0,-1623000000.0,2817000000.0,175610000000.0,7155000000.0,38063000000.0,3039000000.0,,23663000000.0,202026000000.0,-1574000000.0,5847000000.0,,118525000000.0,5847000000.0,3039000000.0,3029000000.0,13176000000.0,131585000000.0,5812000000.0,76625000000.0,26383000000.0,1466000000.0,-213000000.0,0.0,-3392000000.0,7708000000.0,23658000000.0,-4411000000.0,575000000.0,14468000000.0,77481000000.0,202026000000.0,262000000.0,33362000000.0,-147000000.0,4087000000.0,6456000000.0,7155000000.0,,,74131000000.0,262000000.0,26383000000.0,598000000.0,77481000000.0,,,2817000000.0,,76625000000.0,23663000000.0,3117000000.0,3674000000.0,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,36529000000.0,14468000000.0,12983000000.0,40000000.0,,-9310000000.0,270000000.0,1259000000.0,,,,44970000000.0,,-1516000000.0,,208000000.0,,1988000000.0,,,,,,18000000.0,-18190000000.0,0.0,,,,,,,2220000000.0,,13708000000.0,,,,0.24,,,,-1485000000.0,798000000.0,11196000000.0,,,,,22209000000.0,,,,,2516000000.0,4094000000.0,,,,28447000000.0,,,,,,,,,1467000000.0,,,,,,,,,,135264000000.0,,,,-493000000.0,83617000000.0,,,,,,,,,,,3372000000.0,,,,23546000000.0,,,,23882000000.0,96658000000.0,,71818000000.0,,,,35876000000.0,,,,-15291000000.0,,,,704000000.0,,180275000000.0,,,989000000.0,,,207082000000.0,,,,,6231000000.0,989000000.0,989000000.0,,,5687000000.0,,,,,0.0,-2563000000.0,8874000000.0,,-5662000000.0,588000000.0,12983000000.0,77773000000.0,,194000000.0,31699000000.0,,,,,,,,,26773000000.0,590000000.0,,,3946000000.0,2592000000.0,0.25,72034000000.0,24006000000.0,3379000000.0,4177000000.0,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,35669000000.0,12983000000.0,11573000000.0,40000000.0,,-9803000000.0,803000000.0,2118000000.0,,,,46558000000.0,,-1912000000.0,,207000000.0,,-186000000.0,,,,,,-9000000.0,-18107000000.0,-862000000.0,,,,,,,4750000000.0,,10718000000.0,,,,0.32,,,,-1410000000.0,1932000000.0,11628000000.0,,,,,22062000000.0,,,,,2641000000.0,4088000000.0,,,,29294000000.0,,,,,,,,,2325000000.0,,,,,,,,,,137913000000.0,,,,-494000000.0,87505000000.0,,,,,,,,,,,3476000000.0,,,,24096000000.0,,,,24699000000.0,96633000000.0,,73032000000.0,,,,37411000000.0,,,,-11177000000.0,,,,2838000000.0,,184138000000.0,,,1311000000.0,,,210945000000.0,,,,,5717000000.0,1311000000.0,1315000000.0,,,5666000000.0,,,,,0.0,-3652000000.0,9365000000.0,,-6023000000.0,333000000.0,11573000000.0,80026000000.0,,240000000.0,31930000000.0,,,,,,,,,26776000000.0,588000000.0,,,3940000000.0,4281000000.0,0.33,72149000000.0,25425000000.0,3549000000.0,5481000000.0,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,33963000000.0,11573000000.0,13320000000.0,40000000.0,,-6183000000.0,188000000.0,1021000000.0,,,,47435000000.0,,-1881000000.0,,204000000.0,,611000000.0,,,,,,27000000.0,-18165000000.0,-1102000000.0,,,,,,,5369000000.0,,14681000000.0,,,,0.21,,,,1747000000.0,523000000.0,11094000000.0,,,,,21155000000.0,,,,,2622000000.0,4010000000.0,,,,30048000000.0,,,,,,,,,1225000000.0,,,,,,,,,,134284000000.0,,,,-483000000.0,86844000000.0,,,,,,,,,,,3484000000.0,,,,20643000000.0,,,,25051000000.0,95826000000.0,,74551000000.0,,,,34920000000.0,,,,-11320000000.0,,,,3488000000.0,,182670000000.0,,,835000000.0,,,208835000000.0,,,,,6078000000.0,835000000.0,833000000.0,,,5909000000.0,,,,,0.0,-5389000000.0,9296000000.0,,-3909000000.0,625000000.0,13320000000.0,79882000000.0,,182000000.0,30870000000.0,,,,,,,,,26136000000.0,576000000.0,,,3861000000.0,4272000000.0,0.22,71758000000.0,26113000000.0,3527000000.0,4050000000.0,,,,,,,,,,,,,,,,
2014-12-31,,,76692000000.0,,30126000000.0,1234000000.0,31150000000.0,,14507000000.0,17862000000.0,12562000000.0,31150000000.0,13320000000.0,10757000000.0,40000000.0,,-7433000000.0,-105000000.0,-56000000.0,-875000000.0,,59260000000.0,39172000000.0,-29134000000.0,-2154000000.0,,178000000.0,,1010000000.0,6096000000.0,,14468000000.0,,,-11000000.0,-20032000000.0,0.0,14297000000.0,,,570000000.0,,59260000000.0,2168000000.0,,11438000000.0,,-21124000000.0,1063000000.0,,-7463000000.0,-29134000000.0,0.81,-2563000000.0,312000000.0,11024000000.0,,,,,20035000000.0,,,,,2686000000.0,,-2897000000.0,2686000000.0,180000000.0,30126000000.0,,,3423000000.0,25000000.0,,11024000000.0,,7866000000.0,122000000.0,,-3711000000.0,-48694000000.0,-32729000000.0,40000000.0,144077000000.0,,,797000000.0,131835000000.0,,7044000000.0,-20032000000.0,-482000000.0,77141000000.0,,,20393000000.0,20035000000.0,183695000000.0,,106554000000.0,,,,3785000000.0,-246000000.0,0.8,,20393000000.0,0.0,3565000000.0,10757000000.0,24556000000.0,106554000000.0,3912000000.0,76692000000.0,,,-15512000000.0,35870000000.0,,10757000000.0,,-10906000000.0,3186000000.0,126215000000.0,4342000000.0,14000000.0,3923000000.0,183695000000.0,3187000000.0,39172000000.0,52000000.0,,26574000000.0,208527000000.0,-1952000000.0,6353000000.0,,50545000000.0,6353000000.0,52000000.0,49000000.0,14117000000.0,131835000000.0,6096000000.0,79999000000.0,24805000000.0,-465000000.0,-1964000000.0,0.0,-3908000000.0,7866000000.0,24556000000.0,-5530000000.0,-325000000.0,10757000000.0,81111000000.0,208527000000.0,222000000.0,31716000000.0,1156000000.0,4045000000.0,7423000000.0,3187000000.0,,,77141000000.0,222000000.0,24805000000.0,570000000.0,81111000000.0,,,3923000000.0,,79999000000.0,26574000000.0,3842000000.0,4154000000.0,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,33100000000.0,10757000000.0,12368000000.0,41000000.0,,-8686000000.0,480000000.0,1405000000.0,,,,45297000000.0,,-1800000000.0,,165000000.0,,4584000000.0,,,,,,-249000000.0,-20406000000.0,,,,,,,,2413000000.0,,11440000000.0,,,,0.23,,,,1611000000.0,900000000.0,10233000000.0,,,,,22366000000.0,,,,,2747000000.0,4001000000.0,,,,29612000000.0,,,,,,,,,1570000000.0,,,,,,,,,,134791000000.0,,,,-593000000.0,84408000000.0,,,,,,,,,,,3609000000.0,,,,20732000000.0,,,,24887000000.0,102992000000.0,,77583000000.0,,,,33900000000.0,,,,-11711000000.0,,,,613000000.0,,187400000000.0,,,924000000.0,,,212374000000.0,,,,,7490000000.0,924000000.0,925000000.0,,,6151000000.0,,,,,0.0,-2889000000.0,9519000000.0,,-4960000000.0,619000000.0,12368000000.0,79167000000.0,,159000000.0,29349000000.0,,,,,,,,,24947000000.0,525000000.0,,,3963000000.0,4301000000.0,0.23,77479000000.0,27542000000.0,3651000000.0,4551000000.0,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,31302000000.0,10757000000.0,12897000000.0,41000000.0,,-19787000000.0,982000000.0,2868000000.0,,,,45933000000.0,,-3533000000.0,,190000000.0,,3741000000.0,,,,,,-279000000.0,-20260000000.0,-91000000.0,,,,,,,7623000000.0,,23414000000.0,,,,0.47,,,,2140000000.0,2264000000.0,10663000000.0,,,,,21844000000.0,,,,,2825000000.0,4007000000.0,,,,30750000000.0,,,,,,,,,3058000000.0,,,,,,,,,,136227000000.0,,,,-1190000000.0,86159000000.0,,,,,,,,,,,3718000000.0,,,,18405000000.0,,,,26175000000.0,103531000000.0,,79818000000.0,,,,37263000000.0,,,,-21282000000.0,,,,4090000000.0,,189690000000.0,,,1885000000.0,,,216045000000.0,,,,,6954000000.0,1885000000.0,1886000000.0,,,6199000000.0,,,,,0.0,-7549000000.0,9438000000.0,,-8950000000.0,712000000.0,12897000000.0,82821000000.0,,239000000.0,31209000000.0,,,,,,,,,26334000000.0,578000000.0,,,3974000000.0,5393000000.0,0.47,77593000000.0,29617000000.0,3790000000.0,6054000000.0,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,31847000000.0,10757000000.0,14686000000.0,41000000.0,,-27366000000.0,950000000.0,2859000000.0,,,,46032000000.0,,-5358000000.0,,206000000.0,,7137000000.0,,,,,,-303000000.0,-20442000000.0,-129000000.0,,,,,,,14078000000.0,,32900000000.0,,,,0.48,,,,3929000000.0,2240000000.0,10377000000.0,,,,,22386000000.0,,,,,2874000000.0,3999000000.0,,,,30137000000.0,,,,,,,,,3065000000.0,,,,,,,,,,139924000000.0,,,,-1785000000.0,85927000000.0,,,,,,,,,,,3731000000.0,,,,17161000000.0,,,,27489000000.0,106020000000.0,,79507000000.0,,,,38144000000.0,,,,-29493000000.0,,,,8720000000.0,,191947000000.0,,,1909000000.0,,,219431000000.0,,,,,7524000000.0,1909000000.0,1909000000.0,,,6104000000.0,,,,,0.0,-14713000000.0,9496000000.0,,-16664000000.0,747000000.0,14686000000.0,85208000000.0,,195000000.0,32085000000.0,,,,,,,,,27465000000.0,529000000.0,,,3969000000.0,4906000000.0,0.48,80393000000.0,30412000000.0,3819000000.0,6059000000.0,,,,,,,,,,,,,,,,
2015-12-31,,,79455000000.0,,30163000000.0,2933000000.0,35176000000.0,,16170000000.0,23063000000.0,18991000000.0,35176000000.0,14686000000.0,14272000000.0,41000000.0,,-5992000000.0,469000000.0,3120000000.0,-1155000000.0,,57629000000.0,42998000000.0,-27466000000.0,-1838000000.0,,212000000.0,,7185000000.0,5792000000.0,,10757000000.0,,,-14000000.0,-6257000000.0,0.0,15283000000.0,,,502000000.0,,57629000000.0,2092000000.0,,8000000000.0,,-26162000000.0,2120000000.0,,-7196000000.0,-27466000000.0,1.86,-414000000.0,2376000000.0,11048000000.0,,,,,20272000000.0,,,,,2833000000.0,,-3563000000.0,2833000000.0,199000000.0,30163000000.0,,,14322000000.0,-317000000.0,,11048000000.0,,8319000000.0,3332000000.0,,3515000000.0,-41279000000.0,-33358000000.0,41000000.0,149558000000.0,,,773000000.0,145470000000.0,,8974000000.0,-6257000000.0,-595000000.0,81262000000.0,,,20904000000.0,20272000000.0,196268000000.0,,115006000000.0,,,,3941000000.0,-2050000000.0,1.84,,20904000000.0,2913000000.0,7780000000.0,14272000000.0,14414000000.0,115006000000.0,3969000000.0,79455000000.0,,,-18587000000.0,40251000000.0,,14272000000.0,,-11786000000.0,7371000000.0,126495000000.0,10252000000.0,254000000.0,4559000000.0,196268000000.0,7373000000.0,42998000000.0,2655000000.0,,30317000000.0,224925000000.0,-2380000000.0,7466000000.0,,40900000000.0,7466000000.0,2655000000.0,2651000000.0,14999000000.0,145470000000.0,5792000000.0,89856000000.0,28642000000.0,-700000000.0,-129000000.0,2913000000.0,-3874000000.0,8319000000.0,14414000000.0,-9498000000.0,855000000.0,14272000000.0,90691000000.0,224925000000.0,255000000.0,33852000000.0,2881000000.0,4002000000.0,7966000000.0,7373000000.0,,,81262000000.0,255000000.0,28642000000.0,502000000.0,90691000000.0,,,4559000000.0,,89856000000.0,30317000000.0,4023000000.0,6399000000.0,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,39473000000.0,14272000000.0,15917000000.0,41000000.0,,-9552000000.0,1196000000.0,3651000000.0,,,,54335000000.0,,-1511000000.0,,200000000.0,,4336000000.0,,,,,,-2000000.0,-6046000000.0,-145000000.0,,,,,,,4092000000.0,,5783000000.0,,,,0.61,,,,1645000000.0,2854000000.0,11904000000.0,,,,,22072000000.0,,,,,2989000000.0,3996000000.0,,,,31164000000.0,,,,,,,,,3851000000.0,,,,,,,,,,154775000000.0,,,,-1588000000.0,95714000000.0,,,,,,,,,,,3823000000.0,,,,23556000000.0,,,,15278000000.0,111953000000.0,,82513000000.0,,,,37718000000.0,,,,-8231000000.0,,,,2581000000.0,,207667000000.0,,,2452000000.0,,,237288000000.0,,,,,8716000000.0,2452000000.0,2455000000.0,,,5716000000.0,,,,,0.0,-3016000000.0,9770000000.0,,-6975000000.0,921000000.0,15917000000.0,94280000000.0,,233000000.0,30939000000.0,,,,,,,,,29605000000.0,556000000.0,,,3970000000.0,5020000000.0,0.62,86660000000.0,32054000000.0,3925000000.0,6779000000.0,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,39297000000.0,14272000000.0,17063000000.0,41000000.0,,-21104000000.0,903000000.0,2875000000.0,,,,44861000000.0,,-3206000000.0,,212000000.0,,3045000000.0,,,,,,-30000000.0,-5976000000.0,-145000000.0,,,,,,,11834000000.0,,15602000000.0,,,,0.49,,,,2791000000.0,2259000000.0,12772000000.0,,,,,23084000000.0,,,,,3499000000.0,3997000000.0,,,,31940000000.0,,,,,,,,,3087000000.0,,,,,,,,,,110767000000.0,,,,-2184000000.0,89408000000.0,,,,,,,,,,,2661000000.0,,,,22234000000.0,,,,16652000000.0,119116000000.0,,128911000000.0,,,,39485000000.0,,,,-16757000000.0,,,,8628000000.0,,208524000000.0,,,1970000000.0,,,239678000000.0,,,,,6905000000.0,1970000000.0,1972000000.0,,,4223000000.0,,,,,3053000000.0,-7748000000.0,9829000000.0,,-12109000000.0,740000000.0,17063000000.0,58588000000.0,,946000000.0,32348000000.0,,,,,,,,,31141000000.0,552000000.0,,,3973000000.0,5639000000.0,0.5,95053000000.0,32817000000.0,4878000000.0,7137000000.0,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,34165000000.0,14272000000.0,13340000000.0,41000000.0,,-30019000000.0,426000000.0,1387000000.0,,,,47273000000.0,,-4912000000.0,,238000000.0,,168000000.0,,,,,,-44000000.0,-6046000000.0,-145000000.0,,,,,,,16994000000.0,,22352000000.0,,,,0.24,,,,-932000000.0,800000000.0,11925000000.0,,,,,22384000000.0,,,,,3639000000.0,4000000000.0,,,,32257000000.0,,,,,,,,,1625000000.0,,,,,,,,,,103515000000.0,,,,-2780000000.0,89188000000.0,,,,,,,,,,,2535000000.0,,,,20825000000.0,,,,17013000000.0,114276000000.0,,131448000000.0,,,,35943000000.0,,,,-22049000000.0,,,,12082000000.0,,203464000000.0,,,957000000.0,,,234963000000.0,,,,,7111000000.0,957000000.0,961000000.0,,,4515000000.0,,,,,3552000000.0,-13449000000.0,10219000000.0,,-18058000000.0,750000000.0,13340000000.0,55579000000.0,,761000000.0,30446000000.0,,,,,,,,,31484000000.0,577000000.0,,,3974000000.0,4715000000.0,0.24,89951000000.0,32991000000.0,4697000000.0,5497000000.0,,,,,,,,,,,,,,,,
2016-12-31,,,129490000000.0,,32072000000.0,3124000000.0,38827000000.0,,19792000000.0,25216000000.0,16407000000.0,38827000000.0,13340000000.0,15905000000.0,41000000.0,,-8778000000.0,-336000000.0,-1117000000.0,-815000000.0,,59876000000.0,49669000000.0,-27804000000.0,-2080000000.0,,244000000.0,,7348000000.0,3979000000.0,,14272000000.0,,,53000000.0,-7013000000.0,0.0,20944000000.0,,,691000000.0,,59876000000.0,2740000000.0,,7827000000.0,,-25352000000.0,1478000000.0,,-6992000000.0,-27804000000.0,1.16,2565000000.0,-1641000000.0,12411000000.0,,,,,21296000000.0,,,,,3687000000.0,,-2855000000.0,3687000000.0,210000000.0,32072000000.0,,,7458000000.0,-49000000.0,,12411000000.0,,8898000000.0,-873000000.0,,1633000000.0,-31428000000.0,-38797000000.0,41000000.0,151800000000.0,,,894000000.0,108461000000.0,,12800000000.0,-7013000000.0,-596000000.0,90281000000.0,,,22922000000.0,21296000000.0,208764000000.0,,118483000000.0,,,,4438000000.0,1476000000.0,1.15,,22922000000.0,3368000000.0,4272000000.0,15905000000.0,15634000000.0,118483000000.0,3973000000.0,129490000000.0,,,-17111000000.0,38654000000.0,,15905000000.0,,-9379000000.0,4607000000.0,126584000000.0,6796000000.0,660000000.0,3866000000.0,208764000000.0,4596000000.0,49669000000.0,-783000000.0,,32133000000.0,237951000000.0,-3376000000.0,5656000000.0,,30179000000.0,5656000000.0,-783000000.0,-781000000.0,12196000000.0,108461000000.0,3979000000.0,93301000000.0,29170000000.0,-1000000.0,-145000000.0,3368000000.0,-3662000000.0,8898000000.0,15634000000.0,-7294000000.0,713000000.0,15905000000.0,57368000000.0,237951000000.0,974000000.0,33509000000.0,2189000000.0,3999000000.0,8717000000.0,4596000000.0,,,90281000000.0,974000000.0,29170000000.0,691000000.0,57368000000.0,,,3866000000.0,,93301000000.0,32133000000.0,6786000000.0,5145000000.0,,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,39989000000.0,15905000000.0,17823000000.0,41000000.0,,-11911000000.0,649000000.0,2243000000.0,,,,49257000000.0,,-1706000000.0,,279000000.0,,1120000000.0,,,,,,-85000000.0,-6929000000.0,0.0,,,,,,,4336000000.0,,9707000000.0,,,,0.4,,,,1918000000.0,1442000000.0,14157000000.0,,,,,23257000000.0,,,,,3699000000.0,3999000000.0,,,,32668000000.0,,,,,,,,,2522000000.0,,,,,,,,,,113228000000.0,,,,-795000000.0,91304000000.0,,,,,,,,,,,2764000000.0,,,,22166000000.0,,,,16992000000.0,122149000000.0,,130866000000.0,,,,39146000000.0,,,,-8878000000.0,,,,2630000000.0,,213453000000.0,,,1587000000.0,,,244094000000.0,,,,,5893000000.0,1587000000.0,1594000000.0,,,4302000000.0,,,,,3414000000.0,-2762000000.0,10535000000.0,,-3639000000.0,987000000.0,17823000000.0,59290000000.0,,848000000.0,32708000000.0,,,,,,,,,30619000000.0,749000000.0,,,3976000000.0,1902000000.0,0.4,96720000000.0,31556000000.0,4996000000.0,6438000000.0,,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,39109000000.0,17823000000.0,16223000000.0,41000000.0,,-8041000000.0,209000000.0,2259000000.0,,,,50773000000.0,,-1558000000.0,,277000000.0,,-2158000000.0,,,,,,-17000000.0,-6716000000.0,-131000000.0,,,,,,,5615000000.0,,7353000000.0,,,,0.51,,,,-1600000000.0,1531000000.0,14442000000.0,,,,,23568000000.0,,,,,3832000000.0,3996000000.0,,,,33794000000.0,,,,,,,,,2536000000.0,,,,,,,,,,113539000000.0,,,,-597000000.0,94299000000.0,,,,,,,,,,,2756000000.0,,,,22886000000.0,,,,18437000000.0,120908000000.0,,133930000000.0,,,,39853000000.0,,,,-8053000000.0,,,,4057000000.0,,215207000000.0,,,2042000000.0,,,247469000000.0,,,,,6602000000.0,2042000000.0,2050000000.0,,,4159000000.0,,,,,3291000000.0,-2965000000.0,11092000000.0,,-5223000000.0,896000000.0,16223000000.0,60047000000.0,,1034000000.0,33349000000.0,,,,,,,,,32244000000.0,735000000.0,,,3977000000.0,2443000000.0,0.51,95236000000.0,31838000000.0,4973000000.0,6504000000.0,,,,,,,,,,,,,,,,
2017-09-30,,,,,,,,,,,,38081000000.0,16223000000.0,17589000000.0,41000000.0,,-11426000000.0,186000000.0,1757000000.0,,,,51174000000.0,,-1672000000.0,,284000000.0,,-127000000.0,,,,,,-22000000.0,-6759000000.0,0.0,,,,,,,4998000000.0,,5955000000.0,,,,0.39,,,,1366000000.0,971000000.0,14038000000.0,,,,,23566000000.0,,,,,3806000000.0,3996000000.0,,,,34760000000.0,,,,,,,,,2041000000.0,,,,,,,,,,112732000000.0,,,,-596000000.0,94352000000.0,,,,,,,,,,,2919000000.0,,,,20492000000.0,,,,19405000000.0,123658000000.0,,138541000000.0,,,,36451000000.0,,,,-3619000000.0,,,,3326000000.0,,218010000000.0,,,1564000000.0,,,251273000000.0,,,,,7041000000.0,1564000000.0,1571000000.0,,,4049000000.0,,,,,3570000000.0,-4344000000.0,11263000000.0,,-3680000000.0,948000000.0,17589000000.0,59818000000.0,,833000000.0,30288000000.0,,,,,,,,,33238000000.0,804000000.0,,,3972000000.0,2409000000.0,0.39,97938000000.0,32058000000.0,5192000000.0,6163000000.0,,,,,,,,,,,,,,,,
