,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyDilutedEPS,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOperatingIncome,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,annualDilutedAverageShares,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,quarterlyChangeInInventory,annualInterestExpense,annualRepaymentOfDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyNetPPE,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyTotalRevenue,annualBasicAverageShares,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualCostOfRevenue,annualBeginningCashPosition,annualFreeCashFlow,annualNetIncome,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyNetIncome,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,annualBasicEPS,annualTotalAssets,trailingNetIncome,annualLongTermDebt,annualStockholdersEquity,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyAccountsReceivable,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualCurrentLiabilities,annualInventory,annualRetainedEarnings,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyLongTermDebt,annualCapitalStock,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,annualStockBasedCompensation,annualCommonStockIssuance,annualGoodwill,quarterlyBasicEPS,quarterlyCashDividendsPaid,annualOperatingIncome,annualNetPPE,trailingGrossProfit,quarterlyBasicAverageShares,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCapitalStock,annualDilutedEPS,trailingTotalRevenue,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyCurrentDebt,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualPretaxIncome,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1454198400,-322000000.0,-1438000000.0,12000000.0,,237000000.0,16878000000.0,41463000000.0,,,502000000.0,-16246000000.0,2.32,,-1259000000.0,14665000000.0,,988000000.0,-3438000000.0,,14130000000.0,1549000000.0,,168000000.0,7418000000.0,-629000000.0,-211000000.0,0.0,632900000.0,31000000.0,3363000000.0,891000000.0,369000000.0,12000000.0,,1836000000.0,2111000000.0,12957000000.0,1055000000.0,1780000000.0,607000000.0,-85000000.0,1577000000.0,,6031000000.0,4046000000.0,,4482000000.0,26132000000.0,14130000000.0,12622000000.0,,168000000.0,,13000000.0,21788000000.0,3920000000.0,-13000000.0,1602000000.0,27305000000.0,445000000.0,8188000000.0,0.0,596000000.0,25217000000.0,,2017000000.0,14683000000.0,-316000000.0,21626000000.0,627700000.0,,3321000000.0,,-309000000.0,-1592000000.0,-16246000000.0,815000000.0,,0.0,51997000000.0,2210000000.0,4406000000.0,3363000000.0,-1362000000.0,1421000000.0,508000000.0,,2084000000.0,,1426000000.0,2069000000.0,254000000.0,,823000000.0,,615300000.0,-12000000.0,891000000.0,5.35,40262000000.0,,11945000000.0,12957000000.0,,15595000000.0,133000000.0,2213000000.0,,,1055000000.0,,,12622000000.0,8601000000.0,8188000000.0,308000000.0,,823000000.0,24000000.0,11945000000.0,50000000.0,,620000000.0,,8601000000.0,115000000.0,,133000000.0,2.33,-345000000.0,4910000000.0,25217000000.0,,610500000.0,73785000000.0,-629000000.0,,4046000000.0,620000000.0,562000000.0,4046000000.0,5844000000.0,4046000000.0,144000000.0,7418000000.0,,14683000000.0,1977000000.0,,4046000000.0,-4516000000.0,7123000000.0,50000000.0,5.31,,,,41463000000.0,,815000000.0,,,4046000000.0,24000000.0,152000000.0,25000000.0,237000000.0,4923000000.0,308000000.0,502000000.0,27305000000.0,1775000000.0,144000000.0,40262000000.0,254000000.0,,,26132000000.0,1426000000.0,,,,,,,,,,,,,,,,,,
1461974400,,,,,,,41109000000.0,,,,,1.05,,-898000000.0,,,-1191000000.0,,,,1312000000.0,,1099000000.0,6391000000.0,-617000000.0,12000000.0,,,35000000.0,,,,3000000.0,,,1858000000.0,12545000000.0,,142000000.0,,,-279000000.0,,5011000000.0,4036000000.0,,3699000000.0,,13948000000.0,12019000000.0,,,,-24000000.0,,3153000000.0,-863000000.0,,,,7593000000.0,,283000000.0,25049000000.0,,897000000.0,15344000000.0,,16196000000.0,,,,,-285000000.0,22000000.0,-16060000000.0,,,,,,,,,614000000.0,,,247000000.0,,632000000.0,-10000000.0,1889000000.0,,,,603800000.0,,168000000.0,,,,,,,11185000000.0,,,,,3833000000.0,,,,,,,,841000000.0,,12596000000.0,,,0.0,,8459000000.0,,,,1.06,-336000000.0,,,,598300000.0,,,,,,546000000.0,4036000000.0,,4036000000.0,,,,,4046000000.0,,,,,49000000.0,,,,,,,1627000000.0,,,,,415000000.0,140000000.0,911000000.0,,,,27363000000.0,-38000000.0,,39908000000.0,,,,25960000000.0,632000000.0,,,,,,,,,,,,,,,,,,
1469923200,,,,,,,41444000000.0,,,,,1.16,,-1340000000.0,,,-164000000.0,,,,1248000000.0,,1309000000.0,6811000000.0,-612000000.0,-91000000.0,,,32000000.0,,,,-2000000.0,,,1818000000.0,11577000000.0,,-171000000.0,,,-390000000.0,,5067000000.0,1480000000.0,,3819000000.0,,11503000000.0,11003000000.0,,,,10000000.0,,3249000000.0,-1748000000.0,,,,6579000000.0,,316000000.0,24934000000.0,,941000000.0,14708000000.0,,16169000000.0,,,,,-399000000.0,-3407000000.0,-16510000000.0,,,,,,,,,625000000.0,,,1241000000.0,,680000000.0,-2556000000.0,1872000000.0,,,,586800000.0,,1000000.0,,,,,,,11102000000.0,,,,,3544000000.0,,,,,,,,754000000.0,,12063000000.0,,,0.0,,8631000000.0,,,,1.17,-330000000.0,,,,582200000.0,,,,,,570000000.0,1480000000.0,,1480000000.0,,,,,4036000000.0,,,,,48000000.0,,,,,,,647000000.0,,,,,307000000.0,11000000.0,851000000.0,,,,25711000000.0,842000000.0,,37288000000.0,,,,25785000000.0,680000000.0,,,,,,,,,,,,,,,,,,
1477872000,,,,,,,41848000000.0,,,,,1.06,,-916000000.0,,,-10000000.0,,,,1061000000.0,,1492000000.0,8250000000.0,-607000000.0,162000000.0,,,18000000.0,,,,22000000.0,,,1631000000.0,11069000000.0,,-1426000000.0,,,-469000000.0,,4970000000.0,1231000000.0,,3909000000.0,,12842000000.0,12642000000.0,,,,26000000.0,,3339000000.0,-14000000.0,,,,6031000000.0,,311000000.0,24902000000.0,,919000000.0,14892000000.0,,16441000000.0,,,,,-500000000.0,-1173000000.0,-16946000000.0,,,,,,,,,608000000.0,,,1393000000.0,,608000000.0,-249000000.0,1857000000.0,,,,574800000.0,,1000000.0,,,,,,,11471000000.0,,,,,3662000000.0,0.0,,,,,,,920000000.0,,12097000000.0,,,0.0,,10057000000.0,,,,1.07,-345000000.0,,,,570100000.0,,,,,,570000000.0,1231000000.0,,1231000000.0,,,,,1480000000.0,,,,,47000000.0,,,,,,,729000000.0,,,,,142000000.0,15000000.0,859000000.0,,,,27534000000.0,893000000.0,,38603000000.0,,,,25761000000.0,608000000.0,,,,,,,,,,,,,,,,,,
1485820800,41000000.0,-1547000000.0,,,136000000.0,15654000000.0,42071000000.0,,,158000000.0,-17413000000.0,1.45,,-552000000.0,13356000000.0,,1151000000.0,-3706000000.0,,11990000000.0,1348000000.0,,144000000.0,7252000000.0,-638000000.0,-42000000.0,,582500000.0,28000000.0,2737000000.0,687000000.0,221000000.0,5000000.0,,-1534000000.0,1960000000.0,10953000000.0,1035000000.0,1748000000.0,1004000000.0,-2641000000.0,-335000000.0,,5575000000.0,2512000000.0,,4227000000.0,25441000000.0,11990000000.0,12708000000.0,,144000000.0,,28000000.0,20623000000.0,3615000000.0,-16000000.0,1296000000.0,26478000000.0,-214000000.0,5884000000.0,,386000000.0,24658000000.0,,1208000000.0,13770000000.0,293000000.0,20690000000.0,577600000.0,,2669000000.0,,-363000000.0,-939000000.0,-17413000000.0,1718000000.0,,0.0,48872000000.0,4046000000.0,3889000000.0,2737000000.0,-1348000000.0,822000000.0,-1473000000.0,,2555000000.0,,817000000.0,1281000000.0,280000000.0,,861000000.0,,564500000.0,113000000.0,687000000.0,4.74,37431000000.0,,11031000000.0,10953000000.0,,15115000000.0,133000000.0,2298000000.0,,,1035000000.0,1110000000.0,,12708000000.0,8309000000.0,5884000000.0,345000000.0,,861000000.0,28000000.0,11031000000.0,46000000.0,,0.0,,8309000000.0,113000000.0,,133000000.0,1.46,-337000000.0,4969000000.0,24658000000.0,,559700000.0,69495000000.0,-638000000.0,1110000000.0,2512000000.0,0.0,612000000.0,1402000000.0,5436000000.0,2512000000.0,126000000.0,7252000000.0,,13770000000.0,1231000000.0,,2512000000.0,-5497000000.0,7267000000.0,46000000.0,4.7,,,,42071000000.0,,1718000000.0,,,1402000000.0,28000000.0,140000000.0,55000000.0,136000000.0,3965000000.0,345000000.0,158000000.0,26478000000.0,2192000000.0,126000000.0,37431000000.0,280000000.0,,,25441000000.0,817000000.0,,,,,,,,,,,,,,,,,,
1493510400,,,,,,,41947000000.0,,,,,1.23,,-317000000.0,,,14000000.0,,,,1178000000.0,,1047000000.0,6537000000.0,-626000000.0,3000000.0,,,16000000.0,,,,-9000000.0,,,1751000000.0,11021000000.0,,323000000.0,,,-482000000.0,,4883000000.0,2680000000.0,-715000000.0,3705000000.0,,11739000000.0,12392000000.0,,,,-28000000.0,,3132000000.0,-8000000.0,,,,5927000000.0,,357000000.0,24682000000.0,,1034000000.0,13805000000.0,,16017000000.0,,,,,-486000000.0,-653000000.0,-17265000000.0,,,,,,,,,677000000.0,,,1303000000.0,,681000000.0,168000000.0,1832000000.0,,,,555200000.0,,1000000.0,,,,,,,11134000000.0,,,,,4137000000.0,,,,,,,,869000000.0,,11086000000.0,,,0.0,,7986000000.0,,,,1.23,-332000000.0,,,,552400000.0,,,,,,573000000.0,2680000000.0,,2680000000.0,,,,,2512000000.0,,,,,46000000.0,,,,,,,1717000000.0,,,,,144000000.0,4000000.0,797000000.0,,,,26197000000.0,817000000.0,,37218000000.0,,,,25479000000.0,681000000.0,,,,,,,,,,,,,,,,,,
1501459200,,,,,,,42432000000.0,,,,,1.22,,-298000000.0,,,315000000.0,,,,1114000000.0,,1053000000.0,7584000000.0,-616000000.0,-90000000.0,,,27000000.0,,,,-71000000.0,,,1692000000.0,11098000000.0,,-271000000.0,,,-779000000.0,,5010000000.0,2291000000.0,1047000000.0,3896000000.0,,11620000000.0,12729000000.0,,,,109000000.0,,3382000000.0,-606000000.0,,,,5961000000.0,,308000000.0,24861000000.0,,979000000.0,13539000000.0,,16429000000.0,,,,,-717000000.0,-1230000000.0,-17571000000.0,,,,,,,,,671000000.0,,,1620000000.0,,672000000.0,-389000000.0,1845000000.0,,,,551900000.0,,1000000.0,,,,,,,11419000000.0,,,,,3790000000.0,,,,,,,,784000000.0,,10892000000.0,,,0.0,,8257000000.0,,,,1.22,-331000000.0,,,,549300000.0,,,,,,578000000.0,2291000000.0,,2291000000.0,,,,,2680000000.0,,,,,46000000.0,,,,,,,1354000000.0,,,,,135000000.0,5000000.0,885000000.0,,,,26268000000.0,903000000.0,,37366000000.0,,,,25746000000.0,672000000.0,,,,,,,,,,,,,,,,,,
1509408000,,,,,,,42992000000.0,,,,,0.88,,-253000000.0,,,45000000.0,,,,869000000.0,,1392000000.0,9986000000.0,-610000000.0,124000000.0,,,38000000.0,,,,18000000.0,,,1502000000.0,11137000000.0,,-2329000000.0,,,-823000000.0,,4955000000.0,2725000000.0,2406000000.0,4086000000.0,,14709000000.0,15376000000.0,,,,108000000.0,,3512000000.0,-473000000.0,,,,5940000000.0,,137000000.0,25112000000.0,,615000000.0,14195000000.0,,16667000000.0,,,,,-846000000.0,-309000000.0,-17880000000.0,,,,,,,,,478000000.0,,,1566000000.0,,480000000.0,434000000.0,1963000000.0,,,,547900000.0,,0.0,,,,,,,11712000000.0,,,,,4036000000.0,,,,,,,,944000000.0,,11277000000.0,,,0.0,,10586000000.0,,,,0.88,-338000000.0,,,,544500000.0,,,,,,633000000.0,2725000000.0,,2725000000.0,,,,,2291000000.0,,,,,45000000.0,,,,,,,1354000000.0,,,,,254000000.0,16000000.0,887000000.0,,,,29571000000.0,720000000.0,,40708000000.0,,,,25999000000.0,480000000.0,,,,,,,,,,,,,,,,,,
1517356800,-192000000.0,-2533000000.0,,,206000000.0,16442000000.0,43199000000.0,,,26000000.0,-18181000000.0,2.02,,-178000000.0,14248000000.0,,867000000.0,-1046000000.0,,12564000000.0,1152000000.0,,154000000.0,8677000000.0,-747000000.0,-229000000.0,,550850662.0,31000000.0,2934000000.0,787000000.0,,7000000.0,,131000000.0,1813000000.0,11709000000.0,1085000000.0,1929000000.0,666000000.0,-2180000000.0,-991000000.0,,5971000000.0,2643000000.0,-1431000000.0,4819000000.0,26435000000.0,12564000000.0,13201000000.0,,154000000.0,,3000000.0,20754000000.0,4221000000.0,-1093000000.0,718000000.0,27290000000.0,1241000000.0,6553000000.0,,-84000000.0,25018000000.0,,1018000000.0,14089000000.0,-348000000.0,22766000000.0,547744361.0,,2928000000.0,,-484000000.0,-1525000000.0,-18181000000.0,270000000.0,,-518000000.0,51125000000.0,2512000000.0,4390000000.0,2934000000.0,-1338000000.0,1102000000.0,-3075000000.0,,2434000000.0,,1101000000.0,-82000000.0,305000000.0,,713000000.0,,545900000.0,192000000.0,787000000.0,5.32,38999000000.0,,11317000000.0,11709000000.0,,16795000000.0,630000000.0,2445000000.0,416000000.0,,1085000000.0,,,13201000000.0,8657000000.0,6553000000.0,383000000.0,,713000000.0,,11317000000.0,45000000.0,416000000.0,0.0,,8657000000.0,112000000.0,,630000000.0,2.03,-337000000.0,4312000000.0,25018000000.0,,541500000.0,71879000000.0,-747000000.0,,2643000000.0,59000000.0,661000000.0,2643000000.0,6923000000.0,2643000000.0,152000000.0,8677000000.0,1307000000.0,14089000000.0,2725000000.0,,2643000000.0,-3717000000.0,6757000000.0,45000000.0,5.29,,,,43199000000.0,,270000000.0,,,2643000000.0,-55000000.0,134000000.0,83000000.0,206000000.0,3646000000.0,383000000.0,26000000.0,27290000000.0,1950000000.0,152000000.0,38999000000.0,305000000.0,,,26435000000.0,1101000000.0,,,,,,,,,,,,,,,,,,
1525046400,,,,,,,44696000000.0,,,,,1.33,,-949000000.0,,,-966000000.0,,,,1041000000.0,,1164000000.0,8131000000.0,-737000000.0,48000000.0,,,42000000.0,,,,5000000.0,,,1672000000.0,11158000000.0,,-55000000.0,,,-818000000.0,,5156000000.0,1060000000.0,-604000000.0,4115000000.0,,10876000000.0,12044000000.0,,,,40000000.0,,3545000000.0,-12000000.0,,,,6187000000.0,,210000000.0,26725000000.0,,927000000.0,15727000000.0,,16781000000.0,,,,,-827000000.0,-1279000000.0,-17971000000.0,,,,,,,,,717000000.0,,,514000000.0,,718000000.0,-1583000000.0,1869000000.0,,,,541000000.0,,,,,,,,,11625000000.0,,,,,3630000000.0,,,,,,,,744000000.0,,11107000000.0,,,7000000.0,,8652000000.0,,,,1.34,-334000000.0,,,,536900000.0,,,,,,631000000.0,1060000000.0,,1060000000.0,,,,,2643000000.0,,,,,44000000.0,,,,,,,283000000.0,,,,,121000000.0,16000000.0,1328000000.0,,,,27771000000.0,-313000000.0,,38929000000.0,,,,28053000000.0,718000000.0,,,,,,,,,,,,,,,,,,
1532995200,,,,,,,45295000000.0,,,,,1.49,,-530000000.0,,,640000000.0,,,,1133000000.0,,1211000000.0,9116000000.0,-723000000.0,81000000.0,,,29000000.0,,,,-2000000.0,,,1736000000.0,11167000000.0,,-460000000.0,,,-1020000000.0,,5537000000.0,1180000000.0,946000000.0,4404000000.0,,11503000000.0,14038000000.0,,,,59000000.0,,3865000000.0,-243000000.0,,,,6058000000.0,,223000000.0,27148000000.0,,1022000000.0,14791000000.0,,17776000000.0,,,,,-1029000000.0,-1070000000.0,-18147000000.0,,,,,,,,,799000000.0,,,2210000000.0,,799000000.0,120000000.0,1827000000.0,,,,536300000.0,,,,,,,,,12239000000.0,,,,,3878000000.0,,,,,,,,828000000.0,,10108000000.0,,,4000000.0,,9112000000.0,,,,1.5,-331000000.0,,,,531700000.0,,,,,,603000000.0,1180000000.0,,1180000000.0,,,,,1060000000.0,,,,,44000000.0,,,,,,,1044000000.0,,,,,115000000.0,,1345000000.0,,,,28829000000.0,1181000000.0,,39996000000.0,,,,28493000000.0,799000000.0,,,,,,,,,,,,,,,,,,
1540944000,,,,,,,45984000000.0,,,,,1.17,,-456000000.0,,,-470000000.0,,,,819000000.0,,1421000000.0,11959000000.0,-714000000.0,132000000.0,,,35000000.0,,,,12000000.0,,,1411000000.0,11080000000.0,,-3281000000.0,,,-981000000.0,,5286000000.0,825000000.0,2956000000.0,4467000000.0,,14639000000.0,17590000000.0,,,,-14000000.0,,3937000000.0,-13000000.0,,,,5884000000.0,,97000000.0,27604000000.0,,713000000.0,14902000000.0,,17821000000.0,,,,,-1017000000.0,-274000000.0,-18380000000.0,,,,,,,,,616000000.0,,,900000000.0,,622000000.0,-355000000.0,1782000000.0,,,,531200000.0,,,,,,,,,12535000000.0,,,,,4096000000.0,,,,,,,,970000000.0,,10104000000.0,,,9000000.0,,12393000000.0,,,,1.18,-336000000.0,,,,525900000.0,,,,,,592000000.0,825000000.0,,825000000.0,,,,,1180000000.0,,,,,43000000.0,,,,,,,1535000000.0,,,,,115000000.0,,1329000000.0,,,,32492000000.0,-117000000.0,,43572000000.0,,,,28933000000.0,622000000.0,,,,,,,,,,,,,,,,,,
1548892800,322000000.0,-3516000000.0,,,183000000.0,17947000000.0,46185000000.0,,,,-18687000000.0,1.52,,-189000000.0,15723000000.0,,813000000.0,-2124000000.0,,12519000000.0,1117000000.0,,209000000.0,9761000000.0,-805000000.0,61000000.0,,533200000.0,26000000.0,2937000000.0,830000000.0,,0.0,,-1087000000.0,1765000000.0,11297000000.0,902000000.0,2896000000.0,461000000.0,-281000000.0,-597000000.0,,6078000000.0,1556000000.0,-2171000000.0,4961000000.0,28771000000.0,12519000000.0,15014000000.0,,209000000.0,,10000000.0,22057000000.0,4376000000.0,-13000000.0,746000000.0,29993000000.0,17000000.0,6017000000.0,,216000000.0,27498000000.0,,1014000000.0,14979000000.0,-900000000.0,22977000000.0,528600000.0,,2930000000.0,,-643000000.0,-1021000000.0,-18687000000.0,1052000000.0,,0.0,53299000000.0,2643000000.0,2457000000.0,2937000000.0,-1335000000.0,798000000.0,-3416000000.0,,2349000000.0,,798000000.0,731000000.0,105000000.0,,972000000.0,,524300000.0,95000000.0,830000000.0,5.55,41290000000.0,,10223000000.0,11297000000.0,,16899000000.0,633000000.0,2474000000.0,,,902000000.0,769000000.0,,15014000000.0,9497000000.0,6017000000.0,380000000.0,,972000000.0,,10223000000.0,43000000.0,,6000000.0,,9497000000.0,132000000.0,,633000000.0,1.54,-334000000.0,4110000000.0,27498000000.0,,519900000.0,75356000000.0,-805000000.0,769000000.0,1556000000.0,27000000.0,648000000.0,787000000.0,5973000000.0,1556000000.0,66000000.0,9761000000.0,1127000000.0,14979000000.0,825000000.0,,1556000000.0,-3644000000.0,6584000000.0,43000000.0,5.51,,,,46185000000.0,,1052000000.0,,,787000000.0,,109000000.0,,183000000.0,3676000000.0,380000000.0,,29993000000.0,1706000000.0,66000000.0,41290000000.0,105000000.0,,,28771000000.0,798000000.0,,,,,,,,,,,,,,,,,,
1556582400,,,,,,,46181000000.0,,,,,1.53,,-720000000.0,,,-1228000000.0,,,,1135000000.0,,1374000000.0,8360000000.0,-792000000.0,59000000.0,,,46000000.0,,,,,,,1779000000.0,11117000000.0,,438000000.0,,,-649000000.0,,5379000000.0,1173000000.0,-1402000000.0,4244000000.0,,11607000000.0,13239000000.0,,,,10000000.0,,3663000000.0,-13000000.0,,,,5958000000.0,,229000000.0,27725000000.0,,1021000000.0,16263000000.0,,17627000000.0,,,,,-655000000.0,-57000000.0,-18456000000.0,,,,,,,,,792000000.0,,,323000000.0,,795000000.0,-383000000.0,1808000000.0,,,,519500000.0,,,,,,,,,12248000000.0,,,,,3823000000.0,,,,,,,,1034000000.0,,11357000000.0,,,12000000.0,,9060000000.0,,,,1.54,-330000000.0,,,,515700000.0,,,,,,644000000.0,1173000000.0,,1173000000.0,,,,,1556000000.0,,,,,43000000.0,,,,,,,1056000000.0,,,,,126000000.0,,1287000000.0,,,,29502000000.0,-332000000.0,,40619000000.0,,,,29012000000.0,795000000.0,,,,,,,,,,,,,,,,,,
1564531200,,,,,,,46940000000.0,,,,,1.82,,58000000.0,,,809000000.0,,,,1324000000.0,,1341000000.0,9152000000.0,-782000000.0,45000000.0,,,40000000.0,,,,,,,1947000000.0,11836000000.0,,-63000000.0,,,-735000000.0,,5797000000.0,1656000000.0,671000000.0,4473000000.0,,12119000000.0,14364000000.0,,,,32000000.0,,3912000000.0,-1013000000.0,,,,6461000000.0,,279000000.0,28074000000.0,,1217000000.0,15366000000.0,,18422000000.0,,,,,-739000000.0,-1271000000.0,-18866000000.0,,,,,,,,,938000000.0,,,2489000000.0,,938000000.0,483000000.0,1808000000.0,,,,516100000.0,,,,,,,,,12625000000.0,,,,,4059000000.0,,,,,,,,1082000000.0,,10365000000.0,,,13000000.0,,9122000000.0,,,,1.83,-328000000.0,,,,512100000.0,,,,,,623000000.0,1656000000.0,,1656000000.0,,,,,1173000000.0,,,,,43000000.0,,,,,,,1153000000.0,,,,,120000000.0,,1373000000.0,,,,29730000000.0,1750000000.0,,41566000000.0,,,,29447000000.0,938000000.0,,,,,,,,,,,,,,,,,,
1572480000,,,,18406000000.0,,,47624000000.0,16104000000.0,-3046000000.0,,,1.39,296000000.0,-747000000.0,,825000000.0,-138000000.0,,3234000000.0,,1002000000.0,468000000.0,1440000000.0,11258000000.0,-773000000.0,131000000.0,,,30000000.0,,,,,3245000000.0,,1640000000.0,11545000000.0,,-2274000000.0,,,-976000000.0,-1598000000.0,5730000000.0,969000000.0,2204000000.0,4728000000.0,,13805000000.0,16608000000.0,3462000000.0,,-698000000.0,-36000000.0,,4153000000.0,-15000000.0,,,,6270000000.0,,195000000.0,28535000000.0,54707000000.0,901000000.0,15588000000.0,,18665000000.0,,2553000000.0,,919000000.0,-1009000000.0,-1058000000.0,-19089000000.0,,16000000.0,,,,,,,706000000.0,,,1347000000.0,-2957000000.0,714000000.0,-687000000.0,1652000000.0,4153000000.0,,-1329000000.0,514800000.0,,,,,3245000000.0,,,997000000.0,12935000000.0,,,,142000000.0,4191000000.0,,,,,,,256000000.0,1215000000.0,,10513000000.0,,,12000000.0,6508000000.0,11396000000.0,,,,1.4,-337000000.0,,,22983000000.0,509700000.0,,,,,,638000000.0,969000000.0,,969000000.0,,,,,1656000000.0,-1054000000.0,,,,42000000.0,,77690000000.0,,144000000.0,,,1159000000.0,969000000.0,-3407000000.0,,,113000000.0,,1401000000.0,,,,32196000000.0,338000000.0,,43741000000.0,,4577000000.0,44000000.0,29936000000.0,714000000.0,,,,,,,,,,,,,,,,,,
