,quarterlyLongTermDebt,annualPretaxIncome,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,annualNetIncome,annualAccountsReceivable,annualLongTermDebt,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualOtherNonCashItems,annualInvestingCashFlow,quarterlyGoodwill,quarterlyNetIncome,annualRetainedEarnings,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingTotalRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOtherIncomeExpense,annualOperatingIncome,annualCurrentLiabilities,quarterlyDilutedEPS,annualNetPPE,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyPurchaseOfInvestment,annualOtherIncomeExpense,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualAccountsPayable,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualOperatingCashFlow,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,annualChangeInAccountPayable,annualOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,annualRepurchaseOfCapitalStock,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,trailingPretaxIncome,annualChangesInAccountReceivables,annualInterestExpense,trailingInterestExpense,annualCurrentAssets,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualBeginningCashPosition,trailingOperatingExpense,annualGrossPPE,annualOtherNonCurrentAssets,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualBasicAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicEPS,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyTaxProvision,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,quarterlyNetPPE,annualCapitalStock,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,quarterlyEbitda,annualNetOtherFinancingCharges,annualGrossProfit,annualStockBasedCompensation,annualFreeCashFlow,annualInventory,quarterlyOtherNonCashItems,trailingTaxProvision,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherShortTermInvestments,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyBasicEPS,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,annualDilutedEPS,quarterlyPurchaseOfBusiness,annualDilutedAverageShares,quarterlyCurrentAssets,trailingNetIncome,quarterlyCapitalExpenditure,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingBeginningCashPosition,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingPurchaseOfInvestment,trailingEndCashPosition,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingOperatingCashFlow,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualInvestmentsAndAdvances
1475193600,1909713000.0,,,641011000.0,,6917771000.0,0.0,,,,1458073000.0,1643173000.0,3209540000.0,714391000.0,,,299913000.0,2804181000.0,,,,1144738000.0,386733000.0,,,,,1058128000.0,386733000.0,,,386733000.0,702569000.0,702569000.0,,,1112512000.0,-88000.0,,,,4.08,,-78142000.0,1058128000.0,-32193000.0,,702569000.0,,,255159000.0,-87707000.0,,,52004000.0,49758000.0,,44100000.0,,,1000.0,5319988000.0,,479670000.0,397531000.0,,,,,,,,,,,,286527000.0,,,,,,,,,0.0,,,,402656000.0,116457000.0,,1636289000.0,1224358000.0,-658221000.0,,,,,,,94771807.0,,3506000.0,1597783000.0,,-1973189000.0,,,-1066000.0,148887000.0,,,,1083922000.0,,,16167000.0,579720000.0,,,,,,30536000.0,,-64849000.0,,-30047000.0,,,,,,4.2,,,91992854.0,3924686000.0,,2515807000.0,535620000.0,,3057111000.0,,,,,3708231000.0,,-59020000.0,,578161000.0,3279462000.0,456551000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,1211326000.0,1595233000.0,-312082000.0,583178000.0,-103182000.0,6752521000.0,0.0,1132703000.0,1230987000.0,1211326000.0,1230987000.0,1394153000.0,3125223000.0,578547000.0,1126892000.0,,187224000.0,2044901000.0,1878441000.0,109224000.0,-303774000.0,1126892000.0,203030000.0,4049497000.0,6752521000.0,-307353000.0,197711000.0,1044980000.0,203030000.0,889793000.0,,203030000.0,889793000.0,889793000.0,,,1068326000.0,2080000.0,,1762830000.0,2829179000.0,2.15,1095888000.0,-78219000.0,1044980000.0,-34039000.0,-18469000.0,889793000.0,,1034608000.0,255010000.0,-67075000.0,,1308572000.0,741214000.0,49226000.0,2044901000.0,43378000.0,-118893000.0,255010000.0,-2829000.0,4874080000.0,1749321000.0,421904000.0,276113000.0,,583178000.0,-540351000.0,889793000.0,889793000.0,38434000.0,,-113855000.0,154088000.0,,3627298000.0,381030000.0,,205744000.0,,3100933000.0,421904000.0,-2005045000.0,4159435000.0,91838603.0,,,1132703000.0,-68241000.0,702569000.0,116563000.0,-66230000.0,1388438000.0,1034608000.0,-540351000.0,12.33,-239026000.0,578547000.0,684049000.0,,,94534400.0,462530000.0,32889000.0,1878441000.0,0.0,-2005045000.0,,741214000.0,-3647000.0,101004000.0,5933337000.0,11855602000.0,381030000.0,1095888000.0,116563000.0,3125223000.0,23994000.0,347412000.0,-15473000.0,5922265000.0,72109000.0,1069546000.0,1068326000.0,63615000.0,,-71647000.0,-228195000.0,13424000.0,,,1132703000.0,,,2.2,,,92096965.0,4049497000.0,,2829179000.0,304034000.0,-52577000.0,3100933000.0,4159435000.0,11.99,,94488086.0,3627298000.0,,-65925000.0,4874080000.0,343458000.0,2782591000.0,342038000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,1211512000.0,,,521008000.0,,6988903000.0,0.0,,,,1356851000.0,1418247000.0,3112239000.0,519766000.0,,,128015000.0,1984551000.0,,,,1129783000.0,239152000.0,,,,,1016211000.0,239152000.0,,,239152000.0,1017808000.0,1017808000.0,,,1247688000.0,4091000.0,,,,2.53,,-79450000.0,1016211000.0,-23194000.0,,1017808000.0,,,252934000.0,-29911000.0,,,742695000.0,50777000.0,,25695000.0,,,-22702000.0,4923553000.0,,442215000.0,190337000.0,,,,,,,,,,,,254317000.0,,,,,,,,,,,,,889793000.0,116775000.0,,1343140000.0,1221778000.0,-549413000.0,,,,,,,94541859.0,,34762000.0,2065350000.0,,-2051052000.0,,,-78000.0,67453000.0,,,,1063095000.0,,,17321000.0,332300000.0,,,,,,-27472000.0,,-60142000.0,,-58402000.0,,,,,,2.58,,,92550559.0,4209198000.0,,2939002000.0,306605000.0,,3114147000.0,,,,,3876664000.0,,-41479000.0,,326929000.0,2761387000.0,231816000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,10751284000.0,,,702159000.0,,20717398000.0,0.0,,,,2377874000.0,1998761000.0,15863397000.0,898503000.0,,,-807759000.0,14174225000.0,,,,7178113000.0,319111000.0,,,,,1145492000.0,360651000.0,,2467348000.0,319111000.0,210049000.0,210049000.0,,,1854937000.0,-5000.0,,,,3.36,,-79484000.0,1174410000.0,11750000.0,,210049000.0,,,6002534000.0,-8834319000.0,,,753005000.0,79276000.0,,56729000.0,,,-3718000.0,18326138000.0,,568138000.0,312161000.0,,,,,,,,,,,,411141000.0,,,,,,,,,,,,,1017808000.0,117071000.0,,1737056000.0,1783648000.0,-519236000.0,,,,,,,94968636.0,,2369000.0,2391260000.0,,-2061519000.0,,,-45552000.0,148352000.0,,,,1889917000.0,,,18545000.0,594650000.0,,,,,,33511000.0,,7663905000.0,,-181093000.0,,,,,,3.44,,,92841148.0,4448788000.0,,4151913000.0,509003000.0,,3951436000.0,,,,,4854001000.0,,-42156000.0,,562646000.0,3735817000.0,354317000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,10083828000.0,,,709571000.0,,20779657000.0,0.0,,,,2426222000.0,2604878000.0,16095753000.0,891844000.0,,,-2112000.0,13667007000.0,,,,6915028000.0,316606000.0,,,,,1306121000.0,316606000.0,,2611065000.0,316606000.0,207937000.0,207937000.0,,,1704213000.0,4557000.0,,,,3.33,,-80082000.0,1389832000.0,,,207937000.0,,,6471527000.0,-46463000.0,,,865552000.0,150960000.0,,91593000.0,,,5986000.0,18038668000.0,,589319000.0,612928000.0,,,,,,,,,,,,345532000.0,,,,,,,,,,,,,210049000.0,117189000.0,,1902142000.0,1832434000.0,-452301000.0,,,,,,,95207884.0,,2397000.0,2740989000.0,,-2142091000.0,,,-954645000.0,111116000.0,,,,1895549000.0,,,23280000.0,603026000.0,,,,,,-339000.0,,-613709000.0,,75982000.0,,,,,,3.4,,,92988118.0,4685313000.0,,4371661000.0,427722000.0,,4037640000.0,,,-4032000.0,,4683904000.0,,-59771000.0,,512310000.0,4507020000.0,672699000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,9885745000.0,1528219000.0,-319029000.0,684443000.0,-61526000.0,19958427000.0,0.0,1772262000.0,2104555000.0,9885745000.0,2104555000.0,2180825000.0,15492587000.0,972651000.0,6814345000.0,,-3724000.0,12279059000.0,3692188000.0,-101823000.0,-9047362000.0,6814345000.0,897393000.0,5502730000.0,19958427000.0,6514090000.0,491761000.0,1323627000.0,897393000.0,204213000.0,1434196000.0,897393000.0,204213000.0,204213000.0,,,1801375000.0,-14556000.0,,1789032000.0,3987180000.0,9.39,1877115000.0,-80013000.0,1411592000.0,,-5913000.0,204213000.0,,1791552000.0,6002361000.0,-136669000.0,,1883968000.0,634910000.0,210748000.0,12279059000.0,89454000.0,166687000.0,6002361000.0,-19327000.0,16266239000.0,1998454000.0,502023000.0,545775000.0,,684443000.0,-384870000.0,204213000.0,204213000.0,47246000.0,,-49850000.0,263471000.0,,4465840000.0,355697000.0,,889793000.0,,3966789000.0,502023000.0,-2089674000.0,4785415000.0,92908638.0,,,1772262000.0,-606135000.0,207937000.0,117561000.0,-1902188000.0,1798739000.0,1791552000.0,-384870000.0,19.08,-222767000.0,972651000.0,-685580000.0,,,95557692.0,-285583000.0,7718000.0,3692188000.0,0.0,-2089674000.0,,634910000.0,-901913000.0,-612504000.0,8202577000.0,14983788000.0,355697000.0,1877115000.0,117561000.0,15492587000.0,31146000.0,462308000.0,-39761000.0,6781211000.0,90292000.0,1661201000.0,1801375000.0,-107523000.0,,-475964000.0,1766000.0,165279000.0,1434196000.0,,1813802000.0,,,9.62,-8810315000.0,,93254726.0,5502730000.0,,3987180000.0,284889000.0,-89959000.0,3966789000.0,4992179000.0,18.67,-1000.0,94927213.0,4465840000.0,,-79361000.0,16266239000.0,387147000.0,3979564000.0,625136000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,9891017000.0,,,689075000.0,,20367686000.0,,,,,2326411000.0,2278159000.0,15480783000.0,900301000.0,,,-45600000.0,12350488000.0,,,,6819976000.0,250127000.0,,,,,1214565000.0,250127000.0,,1494661000.0,250127000.0,158613000.0,158613000.0,,,2001630000.0,6282000.0,,,,2.62,,-81028000.0,1299614000.0,-5650000.0,,158613000.0,,,5956301000.0,-40551000.0,,,921189000.0,156640000.0,,91547000.0,,,-14813000.0,16677640000.0,,566046000.0,-1504000.0,,,,,,,,,,,,400249000.0,,,,,,,,,-241148000.0,,,,204213000.0,117875000.0,,1686847000.0,1975323000.0,-335655000.0,,,,,,,95546152.0,,7352000.0,3690046000.0,,-2139711000.0,,,-921000.0,53459000.0,,,,1840005000.0,,,14611000.0,480182000.0,,,,,,-4692000.0,,-27449000.0,,-382842000.0,,,,,,2.68,,,93339564.0,5674637000.0,,4327152000.0,303586000.0,,3979716000.0,,,,,4886903000.0,,-42253000.0,,387233000.0,3965006000.0,40749000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,9722918000.0,,,837472000.0,,20154732000.0,,,,,2625066000.0,2735168000.0,15117527000.0,910283000.0,,,-3640000.0,12217556000.0,,,,6994206000.0,403604000.0,,,,,1307861000.0,403604000.0,,1380370000.0,403604000.0,154973000.0,154973000.0,,,1874651000.0,-25840000.0,,,,4.25,,-80613000.0,1381754000.0,-13861000.0,,154973000.0,,,5463518000.0,-66432000.0,,,651897000.0,146435000.0,,93507000.0,,,88399000.0,16407643000.0,,581761000.0,478774000.0,,,,,,,,,,,,382515000.0,,,,,,,,,-93007000.0,,,,158613000.0,117964000.0,,2038628000.0,2049123000.0,-542449000.0,,,,,,,94884187.0,,7002000.0,3767506000.0,,-2121264000.0,,,-150986000.0,134482000.0,,,,1776378000.0,,,22165000.0,705486000.0,,,,,,-7661000.0,,-489264000.0,,-88833000.0,,,,,,4.34,,,92926421.0,5997628000.0,,4190087000.0,538086000.0,,3897642000.0,,,,,5037205000.0,,-59573000.0,,656874000.0,4773796000.0,538347000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,8710831000.0,,,803942000.0,,19980696000.0,,,,,2584280000.0,2721066000.0,14942664000.0,1116766000.0,,,26538000.0,11163792000.0,,,,6963198000.0,354027000.0,,,,,1273066000.0,354027000.0,,1371162000.0,354027000.0,181511000.0,181511000.0,,,1861328000.0,-144589000.0,,,,3.72,,-80898000.0,1355442000.0,,,181511000.0,,,5289986000.0,-8295000.0,,,960695000.0,147458000.0,,92281000.0,,,-28761000.0,16005857000.0,,617147000.0,787761000.0,,,,,,,,,,,,410913000.0,,,,,,,,,-34179000.0,,,,154973000.0,118282000.0,,2010404000.0,2165724000.0,-610596000.0,,,,,,,95135257.0,,24000000.0,3974839000.0,,-2206475000.0,,,-705205000.0,61926000.0,,,,1766354000.0,,,16356000.0,655692000.0,,,,,,-33076000.0,,-808773000.0,,390075000.0,,,,,-25971000.0,3.8,,,93099714.0,6270757000.0,,4842065000.0,415953000.0,,3972829000.0,,,,,5038032000.0,,-64358000.0,,654962000.0,4731470000.0,852119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,8708057000.0,1359650000.0,-322934000.0,1009237000.0,-39037000.0,19134279000.0,1862729000.0,1108746000.0,2018768000.0,8708057000.0,2018768000.0,2381538000.0,14789792000.0,1277416000.0,6956702000.0,,-26006000.0,11105787000.0,3730745000.0,-174025000.0,-251640000.0,6956702000.0,100988000.0,6246548000.0,19134279000.0,-1746653000.0,596281000.0,1238288000.0,100988000.0,155505000.0,1130872000.0,100988000.0,155505000.0,155505000.0,,,1815275000.0,-176432000.0,,2066670000.0,4297747000.0,1.07,1776839000.0,-80395000.0,1317381000.0,,-345572000.0,155505000.0,,1799424000.0,5201579000.0,-136362000.0,,1943700000.0,635594000.0,145748000.0,11105787000.0,89399000.0,113786000.0,5201579000.0,-12568000.0,15403534000.0,2044496000.0,584008000.0,427712000.0,-613312000.0,1009237000.0,-629934000.0,155505000.0,155505000.0,38354000.0,,18424000.0,366734000.0,,4344487000.0,354939000.0,,204213000.0,,4040171000.0,584008000.0,-2263332000.0,5033780000.0,92992457.0,-244978000.0,,1108746000.0,-143378000.0,181511000.0,118373000.0,-857812000.0,1682683000.0,1799424000.0,-629934000.0,11.92,-250957000.0,1277416000.0,-48708000.0,,,94417893.0,250904000.0,0.0,3730745000.0,1862729000.0,-2263332000.0,,635594000.0,-700000.0,1037000.0,10115931000.0,17534493000.0,354939000.0,1776839000.0,118373000.0,14789792000.0,29456000.0,270517000.0,32257000.0,7418562000.0,82588000.0,1692743000.0,1815275000.0,-128596000.0,,-421167000.0,176482000.0,258082000.0,1130872000.0,,1108746000.0,,-144862000.0,1.09,,,92604128.0,6246548000.0,,4297747000.0,102025000.0,-119510000.0,4040171000.0,5351892000.0,11.67,,94988070.0,4344487000.0,,-84773000.0,15403534000.0,365302000.0,4064221000.0,512485000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,8702630000.0,,,1039418000.0,,20952653000.0,1621365000.0,,,,2339551000.0,2305784000.0,16137509000.0,1091626000.0,,,-61112000.0,12483621000.0,,,,6956394000.0,245237000.0,,,,,1244017000.0,245237000.0,,1131575000.0,245237000.0,94393000.0,94393000.0,,,1993437000.0,-22851000.0,,,,2.62,,-104762000.0,1322788000.0,-23595000.0,,94393000.0,,,5127133000.0,-72205000.0,,,1128729000.0,143487000.0,,90994000.0,,,-69254000.0,17484177000.0,,600531000.0,-87310000.0,,,,,,,,,,,,387763000.0,,,,,,,,,-305146000.0,,,,155505000.0,118672000.0,,1735077000.0,1894005000.0,-632193000.0,,,,,,,93668728.0,,2750000.0,3468476000.0,,-2278820000.0,,,-39000.0,53617000.0,,,,3417454000.0,,,23068000.0,468619000.0,,,,,,13389000.0,,51371000.0,,-495961000.0,,,,,-2605000.0,2.67,,,91952828.0,6386948000.0,,5000556000.0,298854000.0,,3417454000.0,,,,,4815144000.0,,-51360000.0,,412289000.0,4040861000.0,-35950000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,7209481000.0,,,1149723000.0,,21186136000.0,1666498000.0,,,,2659051000.0,2696425000.0,16096172000.0,1093607000.0,,,51184000.0,11096014000.0,,,,6961787000.0,471003000.0,,,,,1331288000.0,471003000.0,,1114740000.0,471003000.0,145577000.0,145577000.0,,,1894865000.0,-7708000.0,,,,5.03,,-104995000.0,1409369000.0,-28520000.0,,145577000.0,,,5043692000.0,-105039000.0,,,2246612000.0,143113000.0,,89198000.0,,,-49172000.0,17438654000.0,,614778000.0,717432000.0,,,,,,,,,,,,390471000.0,,,,,,,,,-145361000.0,,,,94393000.0,118936000.0,,2181435000.0,2067854000.0,-630779000.0,,,,,,,93561725.0,,0.0,3747482000.0,,-2433497000.0,,,-360824000.0,204698000.0,,,,3441103000.0,,,24592000.0,842980000.0,,,,,,93065000.0,,-635969000.0,,77634000.0,,,,,-27610000.0,5.13,,,91775295.0,6752956000.0,,6342640000.0,675701000.0,,3441103000.0,,,,,5089964000.0,,-76519000.0,,772066000.0,4877860000.0,793951000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,8043030000.0,,,1222591000.0,,20864339000.0,,,,,2479043000.0,2642096000.0,15956600000.0,973843000.0,,,44068000.0,11975689000.0,,,,6958681000.0,576438000.0,,,,,1345171000.0,576438000.0,,1096854000.0,576438000.0,189645000.0,189645000.0,,,1824969000.0,4867000.0,,,,6.16,,-105102000.0,1433321000.0,,,189645000.0,,,4889275000.0,-111277000.0,,,865268000.0,142757000.0,,85282000.0,,,-2889000.0,16841479000.0,,617865000.0,806460000.0,,,,,,,,,,,,414082000.0,,,,,,,,,-127270000.0,,,,145577000.0,119245000.0,,2225554000.0,2028402000.0,-767207000.0,,,,,,,93604260.0,,4166000.0,4022860000.0,,-2464756000.0,,,-1527794000.0,133395000.0,,,,3457311000.0,,,23235000.0,937872000.0,,,,,,-27163000.0,,-757075000.0,,171191000.0,,,,,-13184000.0,6.28,,,91823573.0,7224292000.0,,4865790000.0,709833000.0,,5922067000.0,,,,,4907739000.0,,-96946000.0,,792233000.0,4867650000.0,903406000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577750400,8050700000.0,,,1196700000.0,,20514200000.0,1639500000.0,,2088900000.0,8050700000.0,2088900000.0,2220400000.0,15864500000.0,,,,,11851000000.0,4123300000.0,,,,248600000.0,,20514200000.0,,,1354500000.0,248600000.0,,969900000.0,248600000.0,161800000.0,161800000.0,2448400000.0,17900800000.0,1889600000.0,-104300000.0,-143200000.0,,4539900000.0,2.66,3520800000.0,,1432900000.0,,,,,1894300000.0,,,,,634500000.0,,11851000000.0,83800000.0,,,,16390900000.0,,561400000.0,,,1196700000.0,,161800000.0,161800000.0,,1981800000.0,,,349300000.0,4649700000.0,509400000.0,,,5587700000.0,3520800000.0,561400000.0,,,,,,,,,,,1894000000.0,1894300000.0,,,,,,8036100000.0,1541300000.0,93580685.0,,,4123300000.0,1639500000.0,,9864700000.0,634500000.0,,48800000.0,,,509400000.0,3520800000.0,,15864500000.0,,459600000.0,,,,,1889600000.0,,440500000.0,,,,969900000.0,,,,,2.71,,1541300000.0,91662414.0,,5274900000.0,4539900000.0,297400000.0,,3520800000.0,,,,,4649700000.0,1541300000.0,,16390900000.0,461100000.0,4114400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
