date,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualCurrentDebt,trailingTotalRevenue,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualDilutedAverageShares,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingOperatingIncome,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyStockBasedCompensation,annualCommonStockIssuance,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTaxProvision,quarterlyEbitda,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyOperatingIncome,annualDilutedEPS,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualOtherNonCashItems,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyNetIncome,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyPretaxIncome,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualChangeInInventory,trailingCashDividendsPaid,annualPretaxIncome,annualInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingGrossProfit,annualOtherCurrentLiabilities,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualBasicEPS,annualInvestingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingInterestExpense,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
2016-12-31,258986000.0,137052000.0,,138000.0,,3592667000.0,2591850000.0,0.0,135790000.0,30353000.0,,-26468000.0,,47938000.0,3526755000.0,145042000.0,5025000.0,0.0,,294440000.0,258986000.0,-85529000.0,,239829000.0,,-1862000.0,,28309000.0,198388000.0,-196260000.0,3898999000.0,39226000.0,8497000.0,,-92788000.0,1771518000.0,169753000.0,422406000.0,337812000.0,,,,-139376000.0,,,236432000.0,-5710000.0,258986000.0,160982000.0,3.09,,1137182000.0,372244000.0,7185818000.0,,3898999000.0,872974000.0,,419491000.0,0.0,-106333000.0,111875000.0,133205000.0,398488000.0,284060000.0,1982751000.0,1982751000.0,1137182000.0,101206000.0,633269000.0,419491000.0,314986000.0,398488000.0,3526755000.0,,,4572476000.0,14750000.0,239705000.0,39226000.0,132516000.0,101206000.0,,137052000.0,4572476000.0,1771518000.0,8471475000.0,79526000.0,3094824000.0,124851000.0,-9348000.0,256069000.0,-116000.0,345616000.0,-3924380000.0,,13436000.0,3261438000.0,258986000.0,132339000.0,345616000.0,702854000.0,8825000.0,,78723000.0,3261438000.0,644588000.0,258986000.0,7334293000.0,1000817000.0,138000.0,372244000.0,20670000.0,,769052000.0,769052000.0,,,-28609000.0,,702854000.0,169753000.0,-89990000.0,-32537000.0,141341000.0,955214000.0,,111875000.0,,299140000.0,-62708000.0,258986000.0,-30926000.0,1625000.0,,547257000.0,134076000.0,-72763000.0,198388000.0,8471475000.0,,125858000.0,,,7185818000.0,,33591000.0,,7334293000.0,,123621000.0,-3924380000.0,3094824000.0,-34797000.0,,,132339000.0,145042000.0,-3130000.0,-139376000.0,17521000.0,135365000.0,663005000.0,,125858000.0,,-25074000.0,,-350148000.0,3.15,-365077000.0,-304585000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,44921000.0,,,,,,,,,,-33152000.0,,1839000.0,,,6488000.0,,,,286957000.0,-307817000.0,,143594000.0,,,,-28069000.0,196739000.0,,4223563000.0,,153000.0,,,1734448000.0,,,,0.33,,,,,,-38870000.0,,,72031000.0,,,1157762000.0,360898000.0,7432388000.0,,,787328000.0,,,0.0,,633187000.0,,,,,2329248000.0,,,627349000.0,,,468833000.0,3862665000.0,,,,,159979000.0,34311000.0,43523000.0,,,44921000.0,4520761000.0,,,82120000.0,3101241000.0,,9033000.0,,-5000.0,,-3980567000.0,,2393000.0,3451821000.0,286957000.0,,363399000.0,703491000.0,-3175000.0,,87948000.0,,,286957000.0,,,139000.0,,,,829114000.0,,,0.34,-4562000.0,132636000.0,,170075000.0,241636000.0,,40348000.0,,,,,94152000.0,-133022000.0,,-185067000.0,,,,,,,8744324000.0,,184853000.0,,,,,,,7586562000.0,,27971000.0,,,-70645000.0,,,132222000.0,175906000.0,,-138629000.0,,258986000.0,,,,,,134968000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,120139000.0,,,,,,,,,,-33042000.0,,1999000.0,,,7183000.0,,,,1129799000.0,-175811000.0,,267990000.0,,,,-142632000.0,195020000.0,,5267839000.0,,2748000.0,,,1810528000.0,,,,0.89,,,,,,-96942000.0,,,191214000.0,,,2184812000.0,925793000.0,7531536000.0,,,1030763000.0,,,0.0,,631007000.0,,,,,2809293000.0,,,738988000.0,,,570086000.0,4342046000.0,,,,,291775000.0,38888000.0,111749000.0,,,120139000.0,4602104000.0,,,82793000.0,3101439000.0,,405000.0,,-240002000.0,,-3992728000.0,,4642000.0,3538808000.0,1129799000.0,,374929000.0,706726000.0,45652000.0,,100561000.0,,,1129799000.0,,,525776000.0,,,,834971000.0,,,0.91,-10484000.0,132413000.0,,171025000.0,957583000.0,,157401000.0,,,,,61070000.0,-158012000.0,,-25495000.0,,,,,,,9869943000.0,,197264000.0,,,,,,,7685131000.0,,842842000.0,,,-13889000.0,,,132181000.0,202753000.0,,-137874000.0,,286957000.0,,,,,,134735000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,108579000.0,,,,,,,,,,-33069000.0,,47950000.0,,,6282000.0,,,,701163000.0,-73938000.0,,307634000.0,,,,7852000.0,193117000.0,,4754200000.0,,8397000.0,,,1886006000.0,,,,0.81,,,,,,168502000.0,,,227999000.0,,,1746972000.0,413699000.0,7539928000.0,,,1094715000.0,,,0.0,,621253000.0,,,,,2809966000.0,,,789199000.0,,,579202000.0,4340501000.0,,,,,305516000.0,35999000.0,110150000.0,,,108579000.0,4685134000.0,,,73350000.0,3101337000.0,,0.0,,-565565000.0,,-4002227000.0,,3272000.0,3537701000.0,701163000.0,,365826000.0,716165000.0,39080000.0,,77517000.0,,,701163000.0,,,4827000.0,,,,835269000.0,,,0.82,0.0,132484000.0,,182056000.0,-599011000.0,,149230000.0,,,,,244313000.0,-75811000.0,,0.0,,,,,,,9439334000.0,,227665000.0,,,,,,,7692362000.0,,-428636000.0,,,-377000.0,,,132281000.0,181207000.0,,-136259000.0,,1129799000.0,,,,,,134765000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,146646000.0,327546000.0,,41383000.0,,3890296000.0,2889735000.0,0.0,134878000.0,9823000.0,,-33072000.0,,113419000.0,4093126000.0,197335000.0,6682000.0,,,185112000.0,146646000.0,-711925000.0,,232170000.0,,-15291000.0,,-6503000.0,191476000.0,-85626000.0,4535998000.0,35115000.0,-246995000.0,,-169352000.0,2180448000.0,184793000.0,593391000.0,371280000.0,,,,-149466000.0,,,152422000.0,-3248000.0,141646000.0,138037000.0,4.46,,1180101000.0,442872000.0,7969312000.0,,4535998000.0,977490000.0,,601185000.0,0.0,-132335000.0,102809000.0,132513000.0,434089000.0,268019000.0,2813482000.0,2813482000.0,1180101000.0,98872000.0,734199000.0,601185000.0,323918000.0,434089000.0,4093126000.0,,,4968893000.0,165207000.0,243291000.0,35115000.0,327969000.0,98872000.0,,327546000.0,4968893000.0,2180448000.0,9504891000.0,85655000.0,3122321000.0,-232075000.0,-12686000.0,275208000.0,-662736000.0,384338000.0,-4050381000.0,,12813000.0,3918931000.0,141646000.0,132324000.0,384338000.0,464081000.0,-313632000.0,,105254000.0,3918931000.0,644678000.0,141646000.0,8324790000.0,1000561000.0,41383000.0,442872000.0,26635000.0,,1063630000.0,1063630000.0,,,-245000.0,,464081000.0,184793000.0,-96768000.0,-1109725000.0,14337000.0,951388000.0,,102809000.0,,245143000.0,-92721000.0,141646000.0,-899163000.0,-14121000.0,,361316000.0,295522000.0,-81561000.0,191476000.0,9504891000.0,,105282000.0,,,7969312000.0,,-235697000.0,,8324790000.0,,-563550000.0,-4050381000.0,3122321000.0,-715000.0,,,132324000.0,197335000.0,-1468308000.0,-149466000.0,23120000.0,701163000.0,629281000.0,,105282000.0,,-121373000.0,,-459566000.0,4.54,-1269491000.0,503440000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,52979000.0,,,,,,,,,,-37176000.0,,10563000.0,,,6794000.0,,,,46514000.0,-192024000.0,,158458000.0,,,,39832000.0,190731000.0,,4540001000.0,,7968000.0,,,2138885000.0,,,,0.39,,,,,,-35720000.0,,,77019000.0,,,1011199000.0,583307000.0,8116439000.0,,,854474000.0,,,,,510846000.0,,,,,2775687000.0,,,695140000.0,,,489436000.0,3956694000.0,,,,,159334000.0,35056000.0,53395000.0,,,52979000.0,4913210000.0,,,78340000.0,3130161000.0,,-34000.0,,-944038000.0,,-4090574000.0,,9247000.0,4025865000.0,38141000.0,,399754000.0,479430000.0,-4903000.0,,82315000.0,,,38141000.0,,,200022000.0,,,,1060831000.0,,,0.4,-42135000.0,132690000.0,,190099000.0,-1076000.0,,48492000.0,,,,,92968000.0,-128688000.0,,-76259000.0,,,,,,,9453211000.0,,195122000.0,,,,,,,8442012000.0,,-100132000.0,,,-79727000.0,,,132290000.0,188163000.0,,-145813000.0,,146646000.0,,,,,,134359000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,159652000.0,,,,,,,,,,-37020000.0,,-3339000.0,,,7969000.0,,,,61115000.0,-264585000.0,,313780000.0,,,,-95247000.0,188826000.0,,4824154000.0,,32581000.0,,,2244545000.0,,,,1.19,,,,,,64314000.0,,,228147000.0,,,1183202000.0,811796000.0,8241164000.0,,,1200151000.0,,,80209000.0,,500870000.0,,,,,2776906000.0,,,876967000.0,,,638114000.0,4012358000.0,,,,,323184000.0,41989000.0,160302000.0,,,159652000.0,5020630000.0,,,89043000.0,3163954000.0,,-10192000.0,,-94206000.0,,-4134750000.0,,5445000.0,4106414000.0,55059000.0,,403764000.0,545756000.0,40046000.0,,95037000.0,,,55059000.0,,,360023000.0,,,,1156898000.0,,,1.21,0.0,132437000.0,,192327000.0,96394000.0,,200348000.0,,,,,182792000.0,-118478000.0,,-142737000.0,,,,,,,9844784000.0,,219860000.0,,,,,,,8661582000.0,,14601000.0,,,-26580000.0,,,132268000.0,231913000.0,,-144669000.0,,46514000.0,,,,,,134051000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,179151000.0,,,,,,,,,,-36996000.0,,2144000.0,,,6887000.0,,,,43069000.0,-92889000.0,,336471000.0,,,,-12421000.0,186829000.0,,4729846000.0,,36230000.0,,,2361903000.0,,,,1.34,,,,,,195799000.0,,,247080000.0,,,1175912000.0,690415000.0,8386315000.0,,,1240197000.0,,,78476000.0,,493447000.0,,,,,2778129000.0,,,897055000.0,,,645715000.0,4039431000.0,,,,,343142000.0,42944000.0,179864000.0,,,179151000.0,5145789000.0,,,81606000.0,3169615000.0,,-1990000.0,,-168705000.0,,-4197592000.0,,6994000.0,4188723000.0,38026000.0,,408652000.0,581026000.0,40663000.0,,96062000.0,,,38026000.0,,,200023000.0,,,,1099354000.0,,,1.35,0.0,132392000.0,,199087000.0,-222028000.0,,220527000.0,,,,,296871000.0,-101072000.0,,5858000.0,,,,,,,9875635000.0,,256507000.0,,,,,,,8699723000.0,,-18046000.0,,,-25027000.0,,,132045000.0,233885000.0,,-143525000.0,,61115000.0,,,,,,133894000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,44404000.0,124022000.0,,133023000.0,,4382869000.0,3281924000.0,64633000.0,133926000.0,40181000.0,,-36917000.0,,3053000.0,4026677000.0,216473000.0,3565000.0,,,363689000.0,44404000.0,-120393000.0,,298200000.0,,-42135000.0,,60862000.0,186397000.0,-165829000.0,4629227000.0,44615000.0,-12140000.0,,-6974000.0,2444870000.0,210289000.0,517841000.0,368176000.0,,,,-172215000.0,,,139296000.0,-12850000.0,40037000.0,179919000.0,3.85,,1079145000.0,602550000.0,8457619000.0,,4629227000.0,1088047000.0,,515805000.0,64633000.0,-148109000.0,96449000.0,132393000.0,512279000.0,146646000.0,2779357000.0,2779357000.0,1079145000.0,111591000.0,812763000.0,515805000.0,333371000.0,512279000.0,4026677000.0,,,5202903000.0,12421000.0,275284000.0,44615000.0,124280000.0,111591000.0,,124022000.0,5202903000.0,2444870000.0,9832130000.0,84382000.0,3165396000.0,105449000.0,-634000.0,,-292006000.0,429330000.0,-4220312000.0,,6862000.0,4237307000.0,40037000.0,131762000.0,429330000.0,567283000.0,29644000.0,,95365000.0,4237307000.0,832777000.0,40037000.0,8752985000.0,1100945000.0,133023000.0,602550000.0,25215000.0,,1095378000.0,1095378000.0,,,0.0,,567283000.0,210289000.0,-138418000.0,-221419000.0,153924000.0,1107513000.0,,96449000.0,,260146000.0,-120850000.0,40037000.0,-8281000.0,-34976000.0,,623290000.0,137977000.0,63230000.0,186397000.0,9832130000.0,,141463000.0,,,8457619000.0,,64639000.0,,8752985000.0,,1335000.0,-4220312000.0,3165396000.0,-34495000.0,,,131762000.0,216473000.0,-1498955000.0,-172215000.0,27944000.0,43069000.0,732769000.0,,141463000.0,,-102242000.0,,-469088000.0,3.9,-669891000.0,-265128000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,63299000.0,,,,,,,,,,-40939000.0,,12568000.0,,,5724000.0,,,,31108000.0,-119878000.0,,186317000.0,,,,-45765000.0,184744000.0,,5079643000.0,,774000.0,,,2467201000.0,,,,0.48,,,,,,-5855000.0,,,97136000.0,,,1083851000.0,659607000.0,8985930000.0,,,996511000.0,,,62816000.0,,483048000.0,,,,,2780589000.0,,,804836000.0,,,560530000.0,4420036000.0,,,,,191675000.0,50952000.0,63935000.0,,,63299000.0,5217209000.0,,,90268000.0,3161842000.0,,-7237000.0,,-150706000.0,,-4284211000.0,,10426000.0,4701719000.0,30838000.0,,429397000.0,568229000.0,10693000.0,,94539000.0,,,30838000.0,,,178524000.0,,,,1085398000.0,,,0.48,-14137000.0,132043000.0,,213090000.0,-9582000.0,,74628000.0,,,,,116164000.0,-122019000.0,,,,,,,,,10296852000.0,,232964000.0,,,,,,,9213001000.0,,-13296000.0,,,-14137000.0,,,132069000.0,248119000.0,,-171925000.0,,44404000.0,,,,,,133054000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,197558000.0,,,,,,,,,,-40988000.0,,13270000.0,,,8646000.0,,,,26522000.0,-96470000.0,,366119000.0,,,,-155491000.0,182666000.0,,5109317000.0,,34042000.0,,,2623747000.0,,,,1.48,,,,,,81934000.0,,,272623000.0,,,1255015000.0,663588000.0,9032396000.0,,,1327682000.0,,,89739000.0,,483096000.0,,,,,2781826000.0,,,957180000.0,,,697331000.0,4445729000.0,,,,,370502000.0,51667000.0,197907000.0,,,197558000.0,5371447000.0,,,95689000.0,3167061000.0,,2660000.0,,-205405000.0,,-4322818000.0,,5917000.0,4709578000.0,26031000.0,,441423000.0,601189000.0,47598000.0,,97879000.0,,,26031000.0,,,137024000.0,,,,1076986000.0,,,1.49,-11375000.0,132269000.0,,220457000.0,-93868000.0,,245505000.0,,,,,185752000.0,-103818000.0,,,,,,,,,10480764000.0,,241689000.0,,,,,,,9225749000.0,,-4586000.0,,,-11375000.0,,,132231000.0,,,-171533000.0,,31108000.0,,,,,,133354000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,215713000.0,,,,,,,,,,-41016000.0,,16500000.0,,,10445000.0,,,,91102000.0,-86909000.0,,399390000.0,,,,-19745000.0,180541000.0,,4997434000.0,,27416000.0,,,2795834000.0,,,,1.62,,,,,,263157000.0,,,303142000.0,,,1324242000.0,535284000.0,9068564000.0,,,1418758000.0,,,78540000.0,,478736000.0,,,,,2783068000.0,,,1018115000.0,,,724940000.0,4462150000.0,,,,,400643000.0,57059000.0,218066000.0,,,215713000.0,5542239000.0,,,88789000.0,3167061000.0,,-6765000.0,,-143806000.0,,-4370386000.0,,593000.0,4698178000.0,90411000.0,,429660000.0,628726000.0,53472000.0,,97501000.0,,,90411000.0,,,24000.0,,,,1071330000.0,,,1.63,,132414000.0,,221803000.0,-192724000.0,,271538000.0,,,,,344213000.0,-81056000.0,,,,,,,,,10539673000.0,,270248000.0,,,,,,,9215431000.0,,64580000.0,,,-14702000.0,,,132350000.0,,,-171190000.0,,26522000.0,,,,,,133375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
