date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,quarterlyBasicEPS,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualOtherNonCashItems,quarterlyCurrentDebt,quarterlyInterestExpense,annualCashAndCashEquivalents,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,annualChangeInAccountPayable,annualAccountsReceivable,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualBasicEPS,annualCommonStockIssuance,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualDilutedAverageShares,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,annualBasicAverageShares,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyCurrentAssets,annualInventory,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.435622400,95000000.0,,,917000000.0,2334000000.0,4826000000.0,915000000.0,194000000.0,,,6480000000.0,,,,,,,629000000.0,,,,,,54000000.0,,,234000000.0,,1.8,,,,234000000.0,,79000000.0,,,-308000000.0,1705000000.0,,,116000000.0,3000000.0,,,1000000.0,,45000000.0,,-173000000.0,520000000.0,,58000000.0,1000000.0,234000000.0,,,4261000000.0,718000000.0,121000000.0,840000000.0,,130255000.0,,,,148000000.0,-26000000.0,,,,,,,,,,,,,2219000000.0,,,,,,243000000.0,1.79,,,,45000000.0,,417000000.0,,,,-23000000.0,,,56000000.0,-304000000.0,462000000.0,,,51000000.0,1000000.0,,,1192000000.0,,-280000000.0,372000000.0,,1437000000.0,,,401000000.0,,57000000.0,,129236000.0,,,,,-2460000000.0,,,,-208000000.0,,5000000.0,,-6000000.0,971000000.0,375000000.0,,,,,1927000000.0,7165000000.0,,1654000000.0,,,,376000000.0,4705000000.0,-160000000.0,379000000.0,2474000000.0,142000000.0,5000000.0,,,,1147000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,231000000.0,,,947000000.0,2345000000.0,4849000000.0,916000000.0,205000000.0,,,6564000000.0,,,,,,,593000000.0,,,,,,53000000.0,,,274000000.0,,2.15,,,,274000000.0,,81000000.0,,,-165000000.0,1752000000.0,,,117000000.0,1000000.0,,,16000000.0,,88000000.0,,-133000000.0,568000000.0,,52000000.0,-82000000.0,274000000.0,,,4199000000.0,746000000.0,115000000.0,760000000.0,,128205000.0,,,,135000000.0,-26000000.0,,,,,,,,,,,,,2365000000.0,,,,,,-1000000.0,2.14,,,,88000000.0,,142000000.0,,,,-35000000.0,,,61000000.0,-303000000.0,457000000.0,,,45000000.0,1000000.0,,,1258000000.0,,-109000000.0,433000000.0,,1515000000.0,,,416000000.0,,-23000000.0,,127308000.0,,,,,-2534000000.0,,,,-164000000.0,,8000000.0,,43000000.0,977000000.0,340000000.0,,,,,1854000000.0,7268000000.0,,1715000000.0,,,,437000000.0,4734000000.0,-119000000.0,438000000.0,2724000000.0,163000000.0,8000000.0,,,,1170000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,192000000.0,53000000.0,,942000000.0,2316000000.0,4870000000.0,959000000.0,212000000.0,,,6533000000.0,6533000000.0,4122000000.0,2890000000.0,848000000.0,,-303000000.0,571000000.0,-1327000000.0,,3701000000.0,335000000.0,,51000000.0,1330000000.0,571000000.0,191000000.0,1312000000.0,1.52,-102000000.0,73000000.0,115000000.0,191000000.0,753000000.0,84000000.0,431000000.0,,-451000000.0,1745000000.0,63000000.0,25000000.0,115000000.0,1000000.0,73000000.0,320000000.0,4000000.0,2411000000.0,73000000.0,,-203000000.0,435000000.0,464000000.0,51000000.0,-32000000.0,191000000.0,,959000000.0,4122000000.0,682000000.0,68000000.0,669000000.0,2316000000.0,126818000.0,1663000000.0,,212000000.0,148000000.0,-24000000.0,1255000000.0,6.61,,1175000000.0,-505000000.0,,1806000000.0,4802000000.0,1320000000.0,68000000.0,1584000000.0,,2411000000.0,848000000.0,1745000000.0,1022000000.0,,1328000000.0,54000000.0,1.51,-34000000.0,,-116000000.0,73000000.0,,357000000.0,107000000.0,,,-23000000.0,129372000.0,211000000.0,63000000.0,-303000000.0,335000000.0,6.56,4870000000.0,88000000.0,1000000.0,-31000000.0,7416000000.0,1328000000.0,,-163000000.0,287000000.0,,1377000000.0,,35000000.0,431000000.0,25000000.0,77000000.0,682000000.0,125900000.0,-688000000.0,-930000000.0,128373000.0,,-2614000000.0,-831000000.0,669000000.0,567000000.0,-167000000.0,848000000.0,3000000.0,5598000000.0,-15000000.0,1022000000.0,355000000.0,,1000000.0,8000000.0,47000000.0,1806000000.0,7416000000.0,,1663000000.0,51000000.0,-2614000000.0,,259000000.0,4802000000.0,-124000000.0,260000000.0,2890000000.0,68000000.0,3000000.0,,1897000000.0,391000000.0,1255000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,406000000.0,,,914000000.0,2305000000.0,4906000000.0,1022000000.0,235000000.0,,,6829000000.0,,,,,,,531000000.0,,,,,,49000000.0,,,184000000.0,,1.47,,,,184000000.0,,88000000.0,,,-358000000.0,1774000000.0,,,116000000.0,5000000.0,,,13000000.0,,78000000.0,,-336000000.0,433000000.0,,45000000.0,1000000.0,184000000.0,,,4374000000.0,678000000.0,76000000.0,868000000.0,,125328000.0,,,,143000000.0,-34000000.0,,,,,,,,,,,,,2455000000.0,,,,,,1000000.0,1.46,,,,78000000.0,,140000000.0,,,,-36000000.0,,,63000000.0,-294000000.0,359000000.0,,,73000000.0,1000000.0,,,1564000000.0,,-119000000.0,290000000.0,,1347000000.0,,,467000000.0,,244000000.0,,124550000.0,,,,,-2699000000.0,,,,-184000000.0,,9000000.0,,5000000.0,1085000000.0,525000000.0,,,,,2069000000.0,7529000000.0,,1923000000.0,,,,292000000.0,4830000000.0,-127000000.0,297000000.0,3039000000.0,108000000.0,9000000.0,,,,1486000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,153000000.0,,,926000000.0,2347000000.0,5032000000.0,996000000.0,254000000.0,,,7035000000.0,,,,,,,509000000.0,,,,,,55000000.0,,,260000000.0,,2.11,,,,260000000.0,,92000000.0,,,-252000000.0,1838000000.0,,,117000000.0,2000000.0,,,4000000.0,,81000000.0,,-254000000.0,568000000.0,,45000000.0,-17000000.0,260000000.0,,,4408000000.0,721000000.0,73000000.0,870000000.0,,123988000.0,,,,136000000.0,-34000000.0,,,,,,,,,,,,,2627000000.0,,,,,,2000000.0,2.1,,,,81000000.0,,217000000.0,,,,-21000000.0,,,78000000.0,-287000000.0,396000000.0,,,78000000.0,1000000.0,,,1607000000.0,,-221000000.0,432000000.0,,1494000000.0,,,480000000.0,,18000000.0,,123250000.0,,,,,-2784000000.0,,,,-117000000.0,,4000000.0,,3000000.0,1074000000.0,374000000.0,,,,,2061000000.0,7743000000.0,,2003000000.0,,,,420000000.0,4959000000.0,-66000000.0,422000000.0,3266000000.0,160000000.0,4000000.0,,,,1526000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,138000000.0,,,994000000.0,3712000000.0,5099000000.0,992000000.0,232000000.0,,,8699000000.0,,,,,,,1861000000.0,,,,,,58000000.0,,,256000000.0,,2.08,,,,256000000.0,,101000000.0,,,-165000000.0,1851000000.0,,,275000000.0,5000000.0,,,5000000.0,,1818000000.0,,-51000000.0,572000000.0,,44000000.0,-22000000.0,256000000.0,,,5835000000.0,733000000.0,68000000.0,785000000.0,,123833000.0,,,,150000000.0,-34000000.0,,,,,,,,,,,,,2864000000.0,,,,,,2000000.0,2.07,,,,1818000000.0,,281000000.0,,,,-36000000.0,,,71000000.0,-284000000.0,374000000.0,,,81000000.0,1000000.0,,,3226000000.0,,-169000000.0,422000000.0,,1566000000.0,,,491000000.0,,-56000000.0,,123149000.0,,,,,-2877000000.0,,,,1481000000.0,,6000000.0,,1737000000.0,1063000000.0,307000000.0,,,,,2123000000.0,7908000000.0,,3600000000.0,,,,402000000.0,5031000000.0,0.0,407000000.0,3488000000.0,146000000.0,6000000.0,,,,1408000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,11000000.0,5000000.0,1917000000.0,1039000000.0,4509000000.0,7927000000.0,1275000000.0,302000000.0,,1917000000.0,9977000000.0,9977000000.0,7046000000.0,3568000000.0,814000000.0,,-305000000.0,2637000000.0,-960000000.0,,3875000000.0,470000000.0,,63000000.0,1466000000.0,2637000000.0,114000000.0,1345000000.0,0.92,-136000000.0,328000000.0,318000000.0,114000000.0,708000000.0,82000000.0,640000000.0,,-185000000.0,1872000000.0,92000000.0,26000000.0,318000000.0,18000000.0,328000000.0,363000000.0,3000000.0,2931000000.0,328000000.0,,-1981000000.0,485000000.0,531000000.0,47000000.0,-80000000.0,114000000.0,,1275000000.0,7046000000.0,463000000.0,169000000.0,849000000.0,4509000000.0,124102000.0,2050000000.0,,302000000.0,163000000.0,-34000000.0,1252000000.0,6.59,,962000000.0,-193000000.0,155000000.0,2537000000.0,5686000000.0,1375000000.0,169000000.0,1386000000.0,,2931000000.0,814000000.0,1872000000.0,1370000000.0,,1580000000.0,0.0,0.92,255000000.0,,-249000000.0,328000000.0,,324000000.0,73000000.0,,155000000.0,-156000000.0,124389000.0,225000000.0,92000000.0,-305000000.0,470000000.0,6.54,7927000000.0,1818000000.0,1000000.0,-118000000.0,8595000000.0,1580000000.0,,-169000000.0,322000000.0,-1951000000.0,1524000000.0,,25000000.0,640000000.0,26000000.0,-23000000.0,463000000.0,123286000.0,1491000000.0,-2622000000.0,123557000.0,,-2929000000.0,-678000000.0,849000000.0,590000000.0,311000000.0,814000000.0,7000000.0,5931000000.0,-1490000000.0,1370000000.0,180000000.0,,1000000.0,30000000.0,-46000000.0,2537000000.0,8595000000.0,,2050000000.0,47000000.0,-2929000000.0,,231000000.0,5686000000.0,0.0,249000000.0,3568000000.0,117000000.0,7000000.0,,2056000000.0,183000000.0,1252000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,254000000.0,,1942000000.0,1328000000.0,4453000000.0,8089000000.0,1190000000.0,321000000.0,,,10302000000.0,,,,,,,2531000000.0,,,,,,81000000.0,,,99000000.0,,0.8,,,,99000000.0,,90000000.0,,,-557000000.0,1922000000.0,,,332000000.0,21000000.0,,,11000000.0,,183000000.0,,-488000000.0,421000000.0,,50000000.0,-40000000.0,99000000.0,,,7288000000.0,509000000.0,199000000.0,1218000000.0,,124299000.0,,,,215000000.0,-37000000.0,,,,,,,,,,,,,3014000000.0,,,,,,0.0,0.79,,,,183000000.0,,285000000.0,,,139000000.0,-101000000.0,,,95000000.0,-299000000.0,503000000.0,,,328000000.0,1000000.0,,,1710000000.0,,-216000000.0,206000000.0,,1749000000.0,,,641000000.0,,268000000.0,,123495000.0,,,,,-3008000000.0,,,,-127000000.0,,13000000.0,,-145000000.0,1285000000.0,470000000.0,,,,,2835000000.0,8817000000.0,,2213000000.0,,,,152000000.0,5809000000.0,0.0,173000000.0,3629000000.0,53000000.0,13000000.0,,,,1527000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,318000000.0,,1940000000.0,1348000000.0,4482000000.0,8295000000.0,1287000000.0,326000000.0,,,10720000000.0,,,,,,,2469000000.0,,,,,,97000000.0,,,296000000.0,,2.4,,,,296000000.0,,90000000.0,,,-453000000.0,2013000000.0,,,337000000.0,22000000.0,,,1000000.0,,198000000.0,,-483000000.0,754000000.0,,52000000.0,-25000000.0,296000000.0,,,7456000000.0,598000000.0,216000000.0,1255000000.0,,124332000.0,,,,237000000.0,-37000000.0,,,,,,,,,,,,,3264000000.0,,,,,,10000000.0,2.38,,,,198000000.0,,256000000.0,,,137000000.0,-58000000.0,,,95000000.0,-294000000.0,503000000.0,,,183000000.0,1000000.0,,,1922000000.0,,-296000000.0,517000000.0,,2102000000.0,,,652000000.0,,216000000.0,,123573000.0,,,,,-3059000000.0,,,,-116000000.0,,12000000.0,,15000000.0,1382000000.0,614000000.0,,,,,2974000000.0,9061000000.0,,2425000000.0,,,,479000000.0,6002000000.0,-22000000.0,501000000.0,3888000000.0,183000000.0,12000000.0,,,,1724000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,-56000000.0,,1934000000.0,1416000000.0,4483000000.0,8525000000.0,1231000000.0,301000000.0,,,10739000000.0,,,,,,,2367000000.0,,,,,,91000000.0,,,266000000.0,,2.15,,,,266000000.0,,95000000.0,,,-398000000.0,2116000000.0,,,334000000.0,21000000.0,,,15000000.0,,144000000.0,,-171000000.0,704000000.0,,57000000.0,-24000000.0,266000000.0,,,7248000000.0,682000000.0,226000000.0,1103000000.0,,124220000.0,,,,241000000.0,-37000000.0,,,,,,,,,,,,,3491000000.0,,,,,,28000000.0,2.14,,,,144000000.0,,528000000.0,,,135000000.0,-106000000.0,,,97000000.0,-289000000.0,474000000.0,,,198000000.0,1000000.0,,,1740000000.0,,-329000000.0,463000000.0,,2120000000.0,,,682000000.0,,-106000000.0,,123467000.0,,,,,-3078000000.0,,,,-156000000.0,,18000000.0,,-54000000.0,1328000000.0,273000000.0,,,,,2765000000.0,9308000000.0,,2214000000.0,,,,427000000.0,6230000000.0,-28000000.0,448000000.0,4117000000.0,161000000.0,18000000.0,,,,1596000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,48000000.0,75000000.0,1943000000.0,534000000.0,4600000000.0,8594000000.0,400000000.0,341000000.0,,1943000000.0,10746000000.0,10746000000.0,7286000000.0,4193000000.0,960000000.0,,-380000000.0,2262000000.0,-1569000000.0,,1931000000.0,2019000000.0,,91000000.0,1324000000.0,2262000000.0,315000000.0,1159000000.0,2.559714,-148000000.0,194000000.0,307000000.0,315000000.0,564000000.0,97000000.0,1090000000.0,,-161000000.0,878000000.0,120000000.0,,307000000.0,22000000.0,194000000.0,372000000.0,1000000.0,3460000000.0,194000000.0,,10000000.0,1408000000.0,199000000.0,57000000.0,-41000000.0,315000000.0,,400000000.0,7286000000.0,370000000.0,2310000000.0,1441000000.0,4600000000.0,123529412.0,2152000000.0,,341000000.0,1241000000.0,-37000000.0,1427000000.0,7.801032,,1388000000.0,-75000000.0,133000000.0,2686000000.0,6284000000.0,1324000000.0,2310000000.0,1590000000.0,,3460000000.0,960000000.0,878000000.0,845000000.0,,1621000000.0,37000000.0,2.55,-134000000.0,,-397000000.0,194000000.0,,319000000.0,328000000.0,,133000000.0,-132000000.0,123870968.0,368000000.0,120000000.0,-380000000.0,2019000000.0,7.75,8594000000.0,144000000.0,1000000.0,-165000000.0,9275000000.0,1621000000.0,,-185000000.0,167000000.0,0.0,1942000000.0,,28000000.0,1090000000.0,55000000.0,-249000000.0,370000000.0,123060638.0,-592000000.0,-1132000000.0,123060638.0,,-2991000000.0,-1026000000.0,1441000000.0,4639000000.0,-193000000.0,960000000.0,12000000.0,7894000000.0,50000000.0,845000000.0,233000000.0,,1000000.0,86000000.0,-39000000.0,2686000000.0,9275000000.0,,2152000000.0,57000000.0,-2991000000.0,,126000000.0,6284000000.0,-25000000.0,167000000.0,4193000000.0,-189000000.0,12000000.0,,5963000000.0,129000000.0,1427000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,71000000.0,,1943000000.0,1553000000.0,4417000000.0,8734000000.0,732000000.0,350000000.0,,,10848000000.0,,,,,,,2062000000.0,,,,,,78000000.0,,,4000000.0,,0.03,,,,4000000.0,,94000000.0,,,-238000000.0,2355000000.0,,,387000000.0,19000000.0,,,15000000.0,,183000000.0,,-164000000.0,279000000.0,,62000000.0,-43000000.0,4000000.0,,,7409000000.0,372000000.0,256000000.0,1122000000.0,,123630000.0,,,,219000000.0,-39000000.0,,,,,,,,,,,,,3439000000.0,,,,,,8000000.0,0.03,,,,177000000.0,,301000000.0,,,132000000.0,-120000000.0,,,102000000.0,-440000000.0,586000000.0,,,197000000.0,1000000.0,,,1528000000.0,,-235000000.0,60000000.0,,1832000000.0,,,1102000000.0,,200000000.0,,123155000.0,,,,,-3011000000.0,,,,-156000000.0,,,,-14000000.0,1483000000.0,306000000.0,,,,,2992000000.0,9414000000.0,,2114000000.0,,,,6000000.0,6403000000.0,-12000000.0,25000000.0,4219000000.0,2000000.0,8000000.0,,,,1351000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,232000000.0,,1943000000.0,1617000000.0,4426000000.0,8839000000.0,828000000.0,411000000.0,,,11055000000.0,,,,,,,1998000000.0,,,,,,88000000.0,,,193000000.0,,1.57,,,,193000000.0,,97000000.0,,,-291000000.0,2428000000.0,,,314000000.0,21000000.0,,,0.0,,108000000.0,,-304000000.0,539000000.0,,57000000.0,-40000000.0,193000000.0,,,7462000000.0,437000000.0,273000000.0,1112000000.0,,124036000.0,,,,229000000.0,-40000000.0,,,,,,,,,,,,,3593000000.0,,,,,,2000000.0,1.56,,,,102000000.0,,173000000.0,,,130000000.0,-138000000.0,,,115000000.0,-435000000.0,648000000.0,,,183000000.0,1000000.0,,,1568000000.0,,-188000000.0,310000000.0,,2156000000.0,,,1110000000.0,,121000000.0,,123268000.0,,,,,-3091000000.0,,,,-191000000.0,,,,-75000000.0,1610000000.0,420000000.0,,,,,3036000000.0,9584000000.0,,2216000000.0,,,,259000000.0,6493000000.0,-13000000.0,280000000.0,4373000000.0,66000000.0,9000000.0,,,,1466000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,129000000.0,,1943000000.0,1673000000.0,4214000000.0,8837000000.0,786000000.0,422000000.0,,,10893000000.0,,,,,,,1684000000.0,,,,,,79000000.0,,,217000000.0,,1.76,,,,217000000.0,,99000000.0,,,-143000000.0,2530000000.0,,,345000000.0,17000000.0,,,18000000.0,,184000000.0,,135000000.0,539000000.0,,57000000.0,-29000000.0,217000000.0,,,7102000000.0,494000000.0,271000000.0,950000000.0,,123864000.0,,,,220000000.0,-39000000.0,,,,,,,,,,,,,3791000000.0,,,,,,26000000.0,1.75,,,,174000000.0,,383000000.0,,,128000000.0,-286000000.0,,,114000000.0,-428000000.0,659000000.0,,,108000000.0,1000000.0,,,1397000000.0,,-131000000.0,319000000.0,,2212000000.0,,,1138000000.0,,-73000000.0,,123224000.0,,,,,-3167000000.0,,,,-319000000.0,,,,76000000.0,1593000000.0,260000000.0,,,,,2888000000.0,9662000000.0,,2056000000.0,,,,284000000.0,6495000000.0,-12000000.0,301000000.0,4550000000.0,67000000.0,17000000.0,,,,1223000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,-197000000.0,47000000.0,1943000000.0,1748000000.0,4219000000.0,9125000000.0,831000000.0,366000000.0,,1943000000.0,10912000000.0,10912000000.0,7161000000.0,4534000000.0,437000000.0,,-448000000.0,1617000000.0,-834000000.0,,6591000000.0,551000000.0,,81000000.0,775000000.0,1617000000.0,23000000.0,585000000.0,0.19,-158000000.0,114000000.0,486000000.0,23000000.0,235000000.0,108000000.0,1169000000.0,,-162000000.0,2602000000.0,132000000.0,,486000000.0,16000000.0,105000000.0,398000000.0,-4000000.0,3751000000.0,114000000.0,,-298000000.0,316000000.0,148000000.0,60000000.0,-43000000.0,23000000.0,,831000000.0,7161000000.0,512000000.0,274000000.0,788000000.0,4219000000.0,124095000.0,1787000000.0,,366000000.0,230000000.0,-40000000.0,1131000000.0,3.55,,1116000000.0,-50000000.0,127000000.0,2942000000.0,6781000000.0,658000000.0,274000000.0,1195000000.0,,3751000000.0,437000000.0,2602000000.0,1668000000.0,,1236000000.0,11000000.0,0.19,-83000000.0,,-807000000.0,105000000.0,,259000000.0,197000000.0,,127000000.0,-263000000.0,123975000.0,326000000.0,132000000.0,-448000000.0,551000000.0,3.52,9125000000.0,184000000.0,1000000.0,-155000000.0,10023000000.0,1236000000.0,,-406000000.0,86000000.0,0.0,2064000000.0,,29000000.0,1169000000.0,47000000.0,65000000.0,512000000.0,123271000.0,-647000000.0,-631000000.0,123230000.0,,-3242000000.0,-960000000.0,788000000.0,898000000.0,19000000.0,437000000.0,,8264000000.0,-70000000.0,1668000000.0,209000000.0,,1000000.0,73000000.0,-25000000.0,2942000000.0,10023000000.0,,1787000000.0,60000000.0,-3242000000.0,,36000000.0,6781000000.0,-13000000.0,52000000.0,4534000000.0,13000000.0,13000000.0,,1673000000.0,313000000.0,1131000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,353000000.0,,1943000000.0,1615000000.0,5508000000.0,10639000000.0,781000000.0,358000000.0,,,12640000000.0,,,,,,,1664000000.0,,,,,,72000000.0,,,4000000.0,,0.03,,,,4000000.0,,106000000.0,,,-351000000.0,2401000000.0,,,300000000.0,18000000.0,,,24000000.0,,225000000.0,,-186000000.0,261000000.0,,58000000.0,-36000000.0,4000000.0,,,8894000000.0,520000000.0,225000000.0,1116000000.0,,123915000.0,,,,210000000.0,-43000000.0,,,,,,,,,,,,,3746000000.0,,,,,,5000000.0,0.03,,,,215000000.0,,275000000.0,,,127000000.0,-393000000.0,,,157000000.0,-433000000.0,565000000.0,,,114000000.0,1000000.0,,,1436000000.0,,-115000000.0,51000000.0,,1876000000.0,,,1158000000.0,,347000000.0,,123291000.0,,,,,-3233000000.0,,,,-171000000.0,,,,111000000.0,1695000000.0,468000000.0,,,,,3386000000.0,8344000000.0,,2001000000.0,,,,6000000.0,8344000000.0,-13000000.0,24000000.0,4498000000.0,2000000.0,11000000.0,,,,1221000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
