,trailingCashDividendsPaid,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualStockholdersEquity,annualOtherNonCashItems,quarterlyBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,annualTotalAssets,quarterlySellingGeneralAndAdministration,trailingCommonStockIssuance,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualDilutedEPS,trailingTotalRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualCurrentLiabilities,quarterlyCurrentDebt,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualOtherNonCurrentLiabilities,annualOtherNonCurrentAssets,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualBasicEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualBeginningCashPosition,trailingCapitalExpenditure,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,annualDilutedAverageShares,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,trailingResearchAndDevelopment,quarterlyNetPPE,annualCapitalStock,quarterlyTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlyBasicAverageShares,annualTotalRevenue,trailingChangeInInventory,quarterlyEbitda,annualResearchAndDevelopment,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyStockBasedCompensation,annualFreeCashFlow,trailingTaxProvision,annualStockBasedCompensation,trailingDepreciationAndAmortization,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyCapitalExpenditure,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
1443571200,,,,,,13280000000.0,172896000000.0,-164000000.0,,,,27819000000.0,,6207000000.0,3450000000.0,7207000000.0,,51240000000.0,,,,11444000000.0,46052000000.0,,,,0.58,11438000000.0,17142000000.0,4620000000.0,,,4620000000.0,,,,4417000000.0,,,,,,4620000000.0,99355000000.0,,,,-31000000.0,3816000000.0,5431000000.0,2169000000.0,,21603000000.0,-37570000000.0,-2475000000.0,7379000000.0,,,,,,,,,10748000000.0,,,5431000000.0,4745000000.0,249000000.0,,-5066000000.0,,1461000000.0,,95451000000.0,2869000000.0,104000000.0,,,8066000000.0,,,,,7238000000.0,,,,,,,5594000000.0,-937000000.0,,,,,,,,,,34188000000.0,,,0.57,,,-4757000000.0,6376000000.0,,68093000000.0,6630000000.0,,-135000000.0,,13172000000.0,1738000000.0,,5595000000.0,,,,,,,,,,77445000000.0,,62000000.0,,-1750000000.0,,-18009000000.0,,,15046000000.0,,893000000.0,,,,7996000000.0,,,7223000000.0,,,10423000000.0,,674000000.0,,,,,,,2784000000.0,13302000000.0,,73000000.0,-3648000000.0,,,,7614000000.0,,,219000000.0,93924000000.0,,,,2962000000.0,607000000.0,8594000000.0,5513000000.0,-1356000000.0,,-390000000.0,121656000000.0,33055000000.0,49399000000.0,,5793000000.0,20379000000.0,,,,,,,,
1451520000,,,,,,13700000000.0,180098000000.0,1754000000.0,,,,40679000000.0,,6447000000.0,3649000000.0,9872000000.0,,52286000000.0,,,,14507000000.0,60675000000.0,,,,0.63,11514000000.0,17436000000.0,4998000000.0,,,4998000000.0,,,,4998000000.0,,,,,,4998000000.0,102640000000.0,,,,138000000.0,2702000000.0,7185000000.0,2194000000.0,,20929000000.0,-34750000000.0,-2868000000.0,7898000000.0,,,,,,,,,3750000000.0,,,7185000000.0,4619000000.0,309000000.0,,-3328000000.0,,1544000000.0,,103318000000.0,2928000000.0,-45000000.0,,,8028000000.0,,,,,3574000000.0,,,,,,,6345000000.0,1104000000.0,,,,,,,,,,33542000000.0,,,0.62,,,-3678000000.0,-3118000000.0,,68279000000.0,6936000000.0,,369000000.0,,13924000000.0,1773000000.0,,5431000000.0,,,,,,,,,,76780000000.0,,285000000.0,,-121000000.0,,-18008000000.0,,,15789000000.0,,857000000.0,,,,7964000000.0,,,7708000000.0,,,12570000000.0,,658000000.0,,,,,,,4102000000.0,10544000000.0,,-247000000.0,-498000000.0,,,,6728000000.0,,,117000000.0,95455000000.0,,,,2900000000.0,493000000.0,5598000000.0,5855000000.0,-2024000000.0,,-381000000.0,127812000000.0,33797000000.0,42643000000.0,,6026000000.0,23796000000.0,,,,,,,,
1459382400,,,,,,14122000000.0,181869000000.0,-15000000.0,,,,40896000000.0,,5887000000.0,4276000000.0,7722000000.0,,53448000000.0,,,,12247000000.0,62709000000.0,,,,0.48,11315000000.0,17948000000.0,3756000000.0,,,3756000000.0,,,,4546000000.0,,,,,,3756000000.0,105552000000.0,,,,93000000.0,2450000000.0,7170000000.0,2674000000.0,,20876000000.0,-27341000000.0,-2842000000.0,7526000000.0,,,,,,,,,5498000000.0,,,7170000000.0,4459000000.0,340000000.0,,-5483000000.0,,1707000000.0,,107063000000.0,2895000000.0,-123000000.0,,,7985000000.0,,,,,8059000000.0,,,,,,,6598000000.0,241000000.0,,,,,,,,,,24791000000.0,,,0.47,,,-3857000000.0,2288000000.0,,68012000000.0,6759000000.0,,-129000000.0,,12809000000.0,1840000000.0,,7185000000.0,,,,,,,,,,74806000000.0,,-66000000.0,,-900000000.0,,-18885000000.0,,,16831000000.0,,1280000000.0,,,,7895000000.0,,,7083000000.0,,,13073000000.0,,672000000.0,,,,,,,5017000000.0,16026000000.0,,351000000.0,-4916000000.0,,,,4954000000.0,,,159000000.0,98382000000.0,,,,2980000000.0,685000000.0,10367000000.0,5036000000.0,-2308000000.0,,-559000000.0,128421000000.0,35716000000.0,44354000000.0,,5283000000.0,20531000000.0,,,,,,,,
1467244800,,19751000000.0,16798000000.0,-11006000000.0,6441000000.0,14420000000.0,193694000000.0,-660000000.0,-129758000000.0,18277000000.0,40783000000.0,40783000000.0,,5949000000.0,5264000000.0,7979000000.0,,54034000000.0,17872000000.0,115341000000.0,580000000.0,18277000000.0,62340000000.0,,71997000000.0,57072000000.0,0.4,10431000000.0,17872000000.0,3122000000.0,-23950000000.0,21292000000.0,3122000000.0,2282000000.0,,193694000000.0,5299000000.0,,6622000000.0,,-8393000000.0,6510000000.0,3122000000.0,113240000000.0,,2.1,,-843000000.0,2251000000.0,6510000000.0,696000000.0,,27468000000.0,-30097000000.0,-2821000000.0,8445000000.0,,18356000000.0,33325000000.0,62340000000.0,,6898000000.0,88000000.0,59357000000.0,12904000000.0,106730000000.0,,6510000000.0,3733000000.0,345000000.0,3733000000.0,-10073000000.0,668000000.0,1910000000.0,,121697000000.0,3642000000.0,-3000000.0,10431000000.0,-15969000000.0,7929000000.0,14420000000.0,3642000000.0,27914000000.0,1537000000.0,5809000000.0,2.12,203000000.0,6510000000.0,113240000000.0,,,5892000000.0,192000000.0,,1243000000.0,-530000000.0,,5595000000.0,,139660000000.0,,38156000000.0,22820000000.0,-448000000.0,16798000000.0,0.39,19260000000.0,-19800000000.0,-3677000000.0,-6076000000.0,,68178000000.0,6898000000.0,,-17000000.0,-2796000000.0,12635000000.0,1537000000.0,-1541000000.0,7170000000.0,,8013000000.0,5949000000.0,,5264000000.0,,,915000000.0,-8343000000.0,71997000000.0,2953000000.0,-78000000.0,12904000000.0,-25000000.0,2251000000.0,-19800000000.0,,,18356000000.0,68178000000.0,225000000.0,27468000000.0,32780000000.0,5892000000.0,7842000000.0,85320000000.0,,6100000000.0,11988000000.0,54034000000.0,21006000000.0,52540000000.0,664000000.0,24982000000.0,,2668000000.0,,7925000000.0,-369000000.0,6441000000.0,16206000000.0,696000000.0,-625000000.0,971000000.0,,-1393000000.0,16798000000.0,2282000000.0,55776000000.0,31248000000.0,173000000.0,106730000000.0,,,,3146000000.0,580000000.0,8464000000.0,3347000000.0,-2655000000.0,,-63000000.0,139660000000.0,38156000000.0,59357000000.0,600000000.0,4190000000.0,20614000000.0,121697000000.0,,,,,,,
1475193600,,,,,,14340000000.0,212524000000.0,7418000000.0,,,,60154000000.0,,7123000000.0,3621000000.0,7844000000.0,,54615000000.0,,,,11129000000.0,83342000000.0,,,,0.6,10486000000.0,17907000000.0,4690000000.0,,,4690000000.0,,,,4278000000.0,,,,,,4690000000.0,136932000000.0,,,,537000000.0,3122000000.0,13928000000.0,1564000000.0,,26304000000.0,-57181000000.0,-2800000000.0,7384000000.0,,,,,,,,,14536000000.0,,,13928000000.0,3522000000.0,437000000.0,,-18470000000.0,,1816000000.0,,142152000000.0,3476000000.0,-112000000.0,,,7876000000.0,,,,,9386000000.0,,,,,,,6726000000.0,-867000000.0,,,,,,,,,,40982000000.0,,,0.6,,,-4362000000.0,7174000000.0,,67747000000.0,6296000000.0,,-443000000.0,,12609000000.0,1681000000.0,,6510000000.0,,,,,,,,,,70372000000.0,,-84000000.0,,-225000000.0,,-20885000000.0,,,19224000000.0,,635000000.0,,,,7789000000.0,,,7578000000.0,,,12583000000.0,,703000000.0,,,,,,,7284000000.0,17540000000.0,,15000000.0,14329000000.0,,,,944000000.0,,,241000000.0,123004000000.0,,,,3106000000.0,720000000.0,11549000000.0,5325000000.0,-2163000000.0,,-24000000.0,157909000000.0,40109000000.0,58810000000.0,,5225000000.0,20453000000.0,,,,,,,,
1483142400,,,,,,15980000000.0,224610000000.0,-5460000000.0,,,,59306000000.0,,6688000000.0,3982000000.0,9901000000.0,,79661000000.0,,,,14343000000.0,85014000000.0,,,,0.67,8912000000.0,34524000000.0,5200000000.0,,,5200000000.0,,,,4950000000.0,,,,,,5200000000.0,122781000000.0,,,,707000000.0,1961000000.0,8468000000.0,1133000000.0,,26085000000.0,-46775000000.0,-3024000000.0,8012000000.0,,,,,,,,,25664000000.0,,,8468000000.0,11001000000.0,521000000.0,,-14751000000.0,,2166000000.0,,155801000000.0,3845000000.0,312000000.0,,,7830000000.0,,,,,4305000000.0,,,,,,,5864000000.0,1132000000.0,,,,,,,,,,57702000000.0,,,0.66,,,-3599000000.0,-2711000000.0,,68177000000.0,6580000000.0,,99000000.0,,14189000000.0,512000000.0,,13928000000.0,,,,,,,,,,68809000000.0,,1070000000.0,,-4118000000.0,,-21888000000.0,,,21379000000.0,,1163000000.0,,,,7755000000.0,,,9050000000.0,,,14141000000.0,,767000000.0,,,,,,,8595000000.0,13044000000.0,,-587000000.0,3016000000.0,,,,120000000.0,,,131000000.0,114313000000.0,,,,3062000000.0,508000000.0,6293000000.0,6363000000.0,-1988000000.0,,-24760000000.0,144949000000.0,43267000000.0,70787000000.0,,6177000000.0,24090000000.0,,,,,,,,
1490918400,,,,,,17381000000.0,225017000000.0,-1755000000.0,,,,76222000000.0,,6025000000.0,4604000000.0,8060000000.0,,78704000000.0,,,,12882000000.0,103283000000.0,,,,0.62,7381000000.0,34668000000.0,4801000000.0,,,4801000000.0,,,,5081000000.0,,,,,,4801000000.0,126018000000.0,,,,931000000.0,1979000000.0,6713000000.0,465000000.0,,26518000000.0,-43918000000.0,-3012000000.0,8436000000.0,,,,,,,,,7786000000.0,,,6713000000.0,10547000000.0,609000000.0,,-6191000000.0,,2453000000.0,,155288000000.0,4146000000.0,-375000000.0,,,7813000000.0,,,,,8965000000.0,,,,,,,5434000000.0,-16000000.0,,,,,,,,,,41304000000.0,,,0.61,,,-2062000000.0,1487000000.0,,68554000000.0,6217000000.0,,-425000000.0,,14030000000.0,644000000.0,,8468000000.0,,,,,,,,,,69729000000.0,,-1080000000.0,,-211000000.0,,-22992000000.0,,,21962000000.0,,1115000000.0,,,,7725000000.0,,,8978000000.0,,,15995000000.0,,883000000.0,,,,,,,9215000000.0,18831000000.0,,-777000000.0,-6236000000.0,,,,531000000.0,,,179000000.0,119305000000.0,,,,3355000000.0,654000000.0,10660000000.0,5916000000.0,-1695000000.0,,-802000000.0,146313000000.0,44954000000.0,52005000000.0,,5594000000.0,22090000000.0,,,,,,,,
1498780800,,23149000000.0,21204000000.0,-11845000000.0,10377000000.0,17184000000.0,241086000000.0,950000000.0,-176905000000.0,19792000000.0,76073000000.0,76073000000.0,,6280000000.0,5819000000.0,8456000000.0,,81235000000.0,35122000000.0,164394000000.0,718000000.0,19792000000.0,104165000000.0,,72394000000.0,67711000000.0,0.84,6023000000.0,35122000000.0,6513000000.0,-46781000000.0,22632000000.0,6513000000.0,2648000000.0,,241086000000.0,5711000000.0,,8778000000.0,,8408000000.0,7663000000.0,6513000000.0,132981000000.0,,2.71,,-91000000.0,2181000000.0,7663000000.0,531000000.0,,34102000000.0,-29031000000.0,-3009000000.0,9225000000.0,,23734000000.0,39507000000.0,104165000000.0,,7390000000.0,81000000.0,64527000000.0,10121000000.0,125318000000.0,,7663000000.0,10106000000.0,655000000.0,10106000000.0,-7369000000.0,772000000.0,2343000000.0,,168692000000.0,6250000000.0,-15000000.0,6023000000.0,-11788000000.0,7806000000.0,17184000000.0,6250000000.0,31410000000.0,431000000.0,8722000000.0,2.74,-197000000.0,7663000000.0,132981000000.0,,,4897000000.0,-199000000.0,,2222000000.0,-925000000.0,,6510000000.0,,159851000000.0,,47913000000.0,24406000000.0,-3296000000.0,21204000000.0,0.83,20020000000.0,-24179000000.0,-1765000000.0,-6875000000.0,,69315000000.0,7390000000.0,,850000000.0,-7922000000.0,14861000000.0,431000000.0,517000000.0,6713000000.0,,7832000000.0,6280000000.0,,5819000000.0,,,1153000000.0,-8129000000.0,72394000000.0,1945000000.0,-103000000.0,10121000000.0,-3368000000.0,2181000000.0,-24179000000.0,,,23734000000.0,69315000000.0,-968000000.0,34102000000.0,34261000000.0,4897000000.0,7715000000.0,89950000000.0,,7979000000.0,13037000000.0,81235000000.0,24992000000.0,55689000000.0,913000000.0,31378000000.0,,3266000000.0,,7746000000.0,-190000000.0,10377000000.0,19948000000.0,531000000.0,-1947000000.0,-2701000000.0,,-25944000000.0,21204000000.0,2648000000.0,69363000000.0,33057000000.0,221000000.0,125318000000.0,,,,3514000000.0,718000000.0,11005000000.0,5545000000.0,-2283000000.0,,-358000000.0,159851000000.0,47913000000.0,64527000000.0,50000000.0,5636000000.0,23317000000.0,168692000000.0,,,,,,,
1506729600,,,,,,18173000000.0,249097000000.0,-779000000.0,,,,76255000000.0,,7520000000.0,4108000000.0,8278000000.0,,88066000000.0,,,,14561000000.0,107835000000.0,,,,0.85,5343000000.0,35389000000.0,6576000000.0,,,6576000000.0,,,,4978000000.0,,,,,,6576000000.0,138471000000.0,,,,948000000.0,3211000000.0,6884000000.0,5513000000.0,,22778000000.0,-32961000000.0,-3003000000.0,8552000000.0,,,,,,,,,9220000000.0,,,6884000000.0,9598000000.0,672000000.0,,-6904000000.0,,2499000000.0,,159450000000.0,6083000000.0,-150000000.0,,,7799000000.0,,,,,10308000000.0,,,,,,,4788000000.0,-1023000000.0,,,,,,,,,,28262000000.0,,,0.84,,,-2570000000.0,7949000000.0,,69419000000.0,6866000000.0,,-407000000.0,,16260000000.0,526000000.0,,7663000000.0,,,,,,,,,,89647000000.0,,106000000.0,,-1169000000.0,,-25523000000.0,,,31653000000.0,,1408000000.0,,,,7708000000.0,,,11155000000.0,,,-1806000000.0,,973000000.0,,,,,,,2126000000.0,2968000000.0,,-53000000.0,-6341000000.0,,,,19702000000.0,,,307000000.0,131587000000.0,,,,3574000000.0,920000000.0,12440000000.0,7984000000.0,-2132000000.0,,-179000000.0,161031000000.0,57176000000.0,51615000000.0,,7708000000.0,24538000000.0,,,,,,,,
1514678400,,,,,,4820000000.0,256003000000.0,5975000000.0,,,,73348000000.0,,7787000000.0,4427000000.0,11064000000.0,,88370000000.0,,,,18428000000.0,119544000000.0,,,,-0.82,3961000000.0,35355000000.0,-6302000000.0,,,-6302000000.0,,,,5671000000.0,,,,,,-6302000000.0,142780000000.0,,,,1188000000.0,2003000000.0,12859000000.0,3186000000.0,,21309000000.0,-45154000000.0,-3238000000.0,9175000000.0,,,,,,,,,15912000000.0,,,12859000000.0,9034000000.0,698000000.0,,-331000000.0,,2536000000.0,,177643000000.0,6967000000.0,-156000000.0,,,7710000000.0,,,,,5289000000.0,,,,,,,4422000000.0,1205000000.0,,,,,,,,,,47613000000.0,,,-0.82,,,-2008000000.0,-3908000000.0,,70192000000.0,7850000000.0,,938000000.0,,17854000000.0,-399000000.0,,6884000000.0,,,,,,,,,,78360000000.0,,-177000000.0,,-3327000000.0,,-26849000000.0,,,33053000000.0,,15471000000.0,,,,7710000000.0,,,12403000000.0,,,-1065000000.0,,986000000.0,,,,,,,2500000000.0,-2330000000.0,,13669000000.0,-1552000000.0,,,,8567000000.0,,,189000000.0,129921000000.0,,,,3504000000.0,788000000.0,7875000000.0,9169000000.0,-2586000000.0,,-27000000.0,167633000000.0,59902000000.0,58099000000.0,,8679000000.0,28918000000.0,,,,,,,,
1522454400,,,,,,5223000000.0,245497000000.0,-3638000000.0,,,,73480000000.0,,7500000000.0,,9269000000.0,,88838000000.0,,,,17208000000.0,120125000000.0,,,,0.96,2818000000.0,35582000000.0,7424000000.0,,,7424000000.0,,,,5543000000.0,,,,,,7424000000.0,132270000000.0,,,,349000000.0,2084000000.0,9221000000.0,2417000000.0,,21370000000.0,-26885000000.0,-3232000000.0,9258000000.0,,,,,,,,,3677000000.0,,,9221000000.0,8544000000.0,691000000.0,,3844000000.0,,2710000000.0,,166258000000.0,7106000000.0,-640000000.0,,,7794000000.0,,,,,9217000000.0,,,,,,,5097000000.0,-75000000.0,,,,,,,,,,33930000000.0,,,0.95,,,-3781000000.0,1285000000.0,,70418000000.0,7623000000.0,,-393000000.0,,17550000000.0,-1153000000.0,,12859000000.0,,,,,,,,,,79239000000.0,,-19000000.0,,-4883000000.0,,-28377000000.0,,,34788000000.0,,1217000000.0,,,,7698000000.0,,,11002000000.0,,,91000000.0,,969000000.0,,,,,,,2585000000.0,1237000000.0,,249000000.0,-19658000000.0,,,,9974000000.0,,,251000000.0,123049000000.0,,,,3715000000.0,814000000.0,12151000000.0,8641000000.0,-2934000000.0,,-248000000.0,156659000000.0,63165000000.0,46133000000.0,,8292000000.0,26819000000.0,,,,,,,,
1530316800,,36474000000.0,16571000000.0,-12699000000.0,3815000000.0,5211000000.0,258848000000.0,2725000000.0,-137380000000.0,26481000000.0,72242000000.0,72242000000.0,,8744000000.0,,9742000000.0,,89186000000.0,35683000000.0,143937000000.0,2121000000.0,26481000000.0,117642000000.0,,82718000000.0,5922000000.0,1.15,1862000000.0,35683000000.0,8873000000.0,-6061000000.0,35058000000.0,8873000000.0,13682000000.0,,258848000000.0,6031000000.0,,10261000000.0,,-33590000000.0,11946000000.0,8873000000.0,133768000000.0,,2.13,,301000000.0,2662000000.0,11946000000.0,541000000.0,,28905000000.0,-32380000000.0,-3226000000.0,9964000000.0,,36146000000.0,43884000000.0,117642000000.0,,8617000000.0,1148000000.0,58488000000.0,3998000000.0,121822000000.0,,11946000000.0,8053000000.0,672000000.0,8053000000.0,-2670000000.0,1002000000.0,2516000000.0,,176130000000.0,7442000000.0,-25000000.0,1862000000.0,-10721000000.0,7775000000.0,5211000000.0,7442000000.0,45319000000.0,-2187000000.0,7438000000.0,2.15,-98000000.0,11946000000.0,133768000000.0,,,6751000000.0,-572000000.0,,2733000000.0,-3862000000.0,,7663000000.0,,169662000000.0,,65369000000.0,34132000000.0,13040000000.0,16571000000.0,1.14,22223000000.0,-29223000000.0,-2362000000.0,-9188000000.0,,71223000000.0,8617000000.0,,1010000000.0,-10060000000.0,20343000000.0,-2187000000.0,1416000000.0,9221000000.0,,7794000000.0,8744000000.0,,,,,4283000000.0,-11632000000.0,82718000000.0,19903000000.0,-8000000.0,3998000000.0,-681000000.0,2662000000.0,-29223000000.0,,,36146000000.0,71223000000.0,1807000000.0,28905000000.0,38353000000.0,6751000000.0,7683000000.0,110360000000.0,,12895000000.0,14726000000.0,89186000000.0,8702000000.0,72007000000.0,1012000000.0,32252000000.0,,3940000000.0,,7700000000.0,-971000000.0,3815000000.0,1070000000.0,541000000.0,-1486000000.0,-6039000000.0,,-888000000.0,16571000000.0,13682000000.0,2284000000.0,36949000000.0,255000000.0,121822000000.0,,,,3933000000.0,2121000000.0,11418000000.0,10680000000.0,-3980000000.0,,-434000000.0,169662000000.0,65369000000.0,58488000000.0,-465000000.0,10379000000.0,30085000000.0,176130000000.0,,,,,,,
1538265600,,,,,,5539000000.0,257619000000.0,3191000000.0,,,,69733000000.0,,7953000000.0,,9905000000.0,,93424000000.0,,,,17390000000.0,115375000000.0,,,,1.15,2034000000.0,35855000000.0,8824000000.0,,,8824000000.0,,,,5247000000.0,,,,,,8824000000.0,135880000000.0,,,,940000000.0,3614000000.0,15137000000.0,1977000000.0,,26704000000.0,-19551000000.0,-3220000000.0,9224000000.0,,,,,,,,,6497000000.0,,,15137000000.0,7579000000.0,674000000.0,,-2953000000.0,,2837000000.0,,171652000000.0,9792000000.0,-780000000.0,,,7766000000.0,,,,,10055000000.0,,,,,,,7311000000.0,-956000000.0,,,,,,,,,,20445000000.0,,,1.14,,,-3744000000.0,9194000000.0,,71303000000.0,8511000000.0,,-395000000.0,,19179000000.0,-2615000000.0,,11946000000.0,,,,,,,,,,85967000000.0,,,,0.0,,-30953000000.0,,,38164000000.0,,1397000000.0,,,,7673000000.0,,,13732000000.0,,,-2441000000.0,,1107000000.0,,,,,,,3538000000.0,2467000000.0,,-1338000000.0,-7384000000.0,,,,17279000000.0,,,360000000.0,120743000000.0,,,,3977000000.0,2341000000.0,13657000000.0,10221000000.0,-3602000000.0,,-245000000.0,164195000000.0,69117000000.0,56277000000.0,,9955000000.0,29084000000.0,,,,,,,,
1546214400,,,,,,6055000000.0,258859000000.0,-8499000000.0,,,,69653000000.0,,8297000000.0,,12423000000.0,,101985000000.0,,,,19680000000.0,116413000000.0,,,,1.09,2274000000.0,41577000000.0,8420000000.0,,,8420000000.0,,,,5720000000.0,,,,,,8420000000.0,127662000000.0,,,,799000000.0,1961000000.0,6638000000.0,2062000000.0,,24285000000.0,-16858000000.0,-3544000000.0,9790000000.0,,,,,,,,,3516000000.0,,,6638000000.0,8482000000.0,672000000.0,,-4200000000.0,,2995000000.0,,166731000000.0,10129000000.0,-459000000.0,,,7768000000.0,,,,,5193000000.0,,,,,,,7571000000.0,1654000000.0,,,,,,,,,,17958000000.0,,,1.08,,,-6413000000.0,-2396000000.0,,77556000000.0,7563000000.0,,-440000000.0,,20048000000.0,-2013000000.0,,15137000000.0,,,,,,,,,,92128000000.0,,,,-3000000000.0,,-33082000000.0,,,39523000000.0,,1965000000.0,,,,7692000000.0,,,14052000000.0,,,-2122000000.0,,1183000000.0,,,,,,,3799000000.0,-3326000000.0,,-237000000.0,-13216000000.0,,,,16585000000.0,,,200000000.0,121024000000.0,,,,4070000000.0,2033000000.0,8900000000.0,10385000000.0,-3707000000.0,,-1593000000.0,156874000000.0,72605000000.0,50318000000.0,,10258000000.0,32471000000.0,,,,,,,,
