,annualBeginningCashPosition,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,trailingCapitalExpenditure,quarterlyBasicAverageShares,annualAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,annualGrossPPE,annualRepaymentOfDebt,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyChangeInAccountPayable,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualCapitalStock,annualOtherCurrentAssets,annualCostOfRevenue,annualTaxProvision,quarterlyTaxProvision,quarterlyRepaymentOfDebt,annualCurrentDebt,annualStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyEbitda,annualGrossProfit,quarterlyPretaxIncome,quarterlyNetPPE,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyCommonStockIssuance,annualInventory,trailingDepreciationAndAmortization,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyOperatingIncome,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,annualFreeCashFlow,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualChangeInInventory,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyTotalRevenue,trailingFreeCashFlow,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualLongTermDebt,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,annualBasicAverageShares,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingPretaxIncome,annualAccountsReceivable,annualNetIncome,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualStockholdersEquity,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,annualInvestingCashFlow,quarterlyInventory,annualRetainedEarnings,quarterlyDilutedAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualBasicEPS,trailingStockBasedCompensation,quarterlyGoodwill,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,trailingOperatingCashFlow,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,annualDilutedAverageShares,quarterlyEndCashPosition,annualEndCashPosition,trailingOperatingIncome,annualCurrentLiabilities,annualNetPPE,quarterlyBasicEPS,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,annualOtherShortTermInvestments,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,annualOtherIncomeExpense,trailingEndCashPosition,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,annualAccountsPayable,annualEbitda,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,quarterlyOtherNonCurrentAssets,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1459382400,,,49774000.0,,,0.0,,,-50000000.0,,-1725538000.0,-152423000.0,,446598000.0,,,,134809610.0,,,,,,5023612000.0,90523000.0,1047494000.0,999159000.0,619264000.0,41122000.0,,,335908000.0,,1086000.0,,,,,335908000.0,,,,,85851000.0,-671000.0,,,,382422000.0,,272993000.0,1598758000.0,,10148038000.0,,,,14709000.0,,12468000.0,,283356000.0,,,-5026000.0,,,1.37,,,0.0,55501000.0,4777473000.0,,,2500619000.0,,5456839000.0,2828665000.0,,334871000.0,-35385000.0,,-183489000.0,-3178715000.0,,,,2675000000.0,,0.0,,,,,,,,,12069401000.0,1587785000.0,2209401000.0,801716000.0,1069658000.0,,-12523000.0,302706000.0,,,,,,,4541799000.0,,,1248213000.0,,136552769.0,187084000.0,187142000.0,,,2948284000.0,,,23382000.0,,,80452000.0,,,187084000.0,,,-171181000.0,,1034971000.0,,,,,1.39,-85183000.0,-613411000.0,,,,,,,75684000.0,,,1034971000.0,,33745000.0,2104629000.0,576621000.0,,,2721000.0,,299486000.0,,,961206000.0,6612562000.0,,,,,7042418000.0,,1104314000.0,,,,,,,,,,,,,,,,,,,,,,
1467244800,1180584000.0,17549000.0,67123000.0,5207787000.0,,0.0,,136517000.0,-107505000.0,1455243000.0,-2227765000.0,-3618000.0,806840000.0,326216000.0,-65686000.0,,,134385814.0,-3169041000.0,,1359360000.0,4737141000.0,-220068000.0,4575255000.0,90523000.0,1034971000.0,1034589000.0,684695000.0,41570000.0,41069000.0,841915000.0,338572000.0,0.0,19190000.0,,-149407000.0,,,338572000.0,90523000.0,0.0,8823384000.0,307512000.0,94295000.0,0.0,361840000.0,71293000.0,11145000.0,443987000.0,2537369000.0,336206000.0,1568100000.0,,10302866000.0,,1173329000.0,,17558000.0,6848951000.0,-42674000.0,38402000.0,346123000.0,-67552000.0,,-39761000.0,7478060000.0,54395000.0,1.77,1020436000.0,,0.0,196331000.0,4737141000.0,120243000.0,1359360000.0,2365941000.0,,5207787000.0,2957150000.0,,488344000.0,-38603000.0,807216000.0,-409788000.0,-3169041000.0,2675000000.0,-341962000.0,1114728000.0,2675000000.0,135353321.0,0.0,,,1593920000.0,806840000.0,,12056738000.0,,2903037000.0,12056738000.0,1593920000.0,2272455000.0,841915000.0,882342000.0,,186682000.0,306581000.0,,4575255000.0,-42936000.0,,850088000.0,1300633000.0,5112119000.0,,-264639000.0,1173329000.0,10302866000.0,136255977.0,241796000.0,241911000.0,5.96,,2903037000.0,,306843000.0,22798000.0,11360753000.0,-1351464000.0,54395000.0,,,241796000.0,-802423000.0,,129821000.0,136911690.0,1221653000.0,1221653000.0,,2365941000.0,1568100000.0,1.8,-85072000.0,-162870000.0,882342000.0,1178009000.0,,73236000.0,,922571000.0,75066000.0,1169843000.0,5112119000.0,1221653000.0,-52378000.0,32715000.0,2103995000.0,361840000.0,1034589000.0,1558088000.0,2464000.0,306581000.0,449741000.0,-557575000.0,850088000.0,922571000.0,6848951000.0,-2227765000.0,2103995000.0,1221653000.0,-21174000.0,7478060000.0,5.89,1455243000.0,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,-64752000.0,,,0.0,,,-132526000.0,,-2185472000.0,145657000.0,,291372000.0,,,,133679378.0,,,,,,4647281000.0,90523000.0,1221653000.0,1017905000.0,637125000.0,-21215000.0,,,322969000.0,,1450000.0,,,,,322969000.0,,,,,82007000.0,-1122000.0,,,,401726000.0,,292245000.0,1562933000.0,,10427245000.0,,,,35818000.0,,95700000.0,,314156000.0,,,90696000.0,,,1.55,,,-29927000.0,-302309000.0,4761786000.0,,,2494238000.0,,5281878000.0,2743131000.0,,113932000.0,-32526000.0,,15461000.0,-3198853000.0,,,,2653008000.0,,0.0,,,,,,,,,11970914000.0,1498384000.0,2106006000.0,766849000.0,746708000.0,,172197000.0,311634000.0,,,,,,,4826087000.0,,,1247972000.0,,135825658.0,210129000.0,210238000.0,,,2910765000.0,,,12237000.0,,,55079000.0,,,210129000.0,,,45213000.0,,1393850000.0,,,,,1.57,-84749000.0,-189654000.0,,,,,,,75333000.0,,,1393850000.0,,34148000.0,2140558000.0,595956000.0,,,0.0,,81406000.0,,,901939000.0,6689036000.0,,,,,7320325000.0,,817691000.0,,,,,,,,,,,,,,,,,,,,,,
1483142400,,,-32688000.0,,,0.0,,,-63474000.0,,-2411144000.0,14843000.0,,215270000.0,,,,133320109.0,,,,,,4527709000.0,90523000.0,1393850000.0,997189000.0,626320000.0,2957000.0,,,336578000.0,,-1209000.0,,,,,336578000.0,,,,,79322000.0,-2952000.0,,,,427918000.0,,320722000.0,1506201000.0,,10579635000.0,,,,11343000.0,,-25577000.0,,289742000.0,,,-19720000.0,,,1.78,,,0.0,33328000.0,4653676000.0,,,2425474000.0,,5247839000.0,2670804000.0,,290244000.0,-38830000.0,,-156136000.0,-3147475000.0,,,,2653560000.0,,0.0,,,,,,,,,11731613000.0,1411074000.0,2044484000.0,720844000.0,684299000.0,,126886000.0,304583000.0,,,,,,,4775161000.0,,,1241593000.0,,135812760.0,241305000.0,241400000.0,,,2813238000.0,,,64424000.0,,,50809000.0,,,241305000.0,,,57079000.0,,1520736000.0,,,,,1.81,-84241000.0,-204255000.0,,,,,,,73752000.0,,,1520736000.0,,33444000.0,2205035000.0,581487000.0,,,0.0,,251414000.0,,,849692000.0,6483774000.0,,,,,7200635000.0,,832507000.0,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,6270000.0,,,0.0,,,-68343000.0,,-2292833000.0,-205942000.0,,758079000.0,,,,133232378.0,,,,,,4742139000.0,90523000.0,1520736000.0,1209351000.0,735349000.0,119401000.0,,,392036000.0,,-2831000.0,,,,,392036000.0,,,,,76216000.0,-370720000.0,,,,444578000.0,,315063000.0,1945739000.0,,10725262000.0,,,,13755000.0,,-20389000.0,,343313000.0,,,-27446000.0,,,1.75,,,-4037828000.0,64109000.0,5130954000.0,,,3048441000.0,,4619154000.0,3119139000.0,,385117000.0,-73880000.0,,2309027000.0,-3185215000.0,,,,5255156000.0,,0.0,,,,,,,,,15325333000.0,1869303000.0,2383790000.0,904297000.0,36758000.0,,-701173000.0,327033000.0,,,,,,,7529166000.0,,,1538644000.0,,136102974.0,238673000.0,238847000.0,,,5508712000.0,,,13807000.0,,,159666000.0,,,238673000.0,,,-3410651000.0,,819563000.0,,,,,1.79,-88171000.0,-57652000.0,,,,,,,87458000.0,,,819563000.0,,42057000.0,856321000.0,776159000.0,,,0.0,,311237000.0,,,2338364000.0,10706179000.0,,,,,10577607000.0,,848212000.0,,,,,,,,,,,,,,,,,,,,,,
1498780800,1221653000.0,-95347000.0,17497000.0,4779718000.0,,0.0,,162436000.0,-73735000.0,842475000.0,-1924204000.0,-49905000.0,983412000.0,14597000.0,37024000.0,,,133278324.0,-3249456000.0,,1453935000.0,5186748000.0,-381078000.0,5261649000.0,90523000.0,819563000.0,1300496000.0,841556000.0,73618000.0,-336767000.0,933762000.0,402352000.0,0.0,-3523000.0,,-203748000.0,,,402352000.0,90523000.0,0.0,9188962000.0,344797000.0,107252000.0,-6284000.0,1008465000.0,80339000.0,0.0,572084000.0,2840350000.0,400611000.0,1937292000.0,,10930348000.0,,1549494000.0,,19423000.0,10710186000.0,-4650000.0,-121202000.0,439204000.0,-4069197000.0,,-6506000.0,10222558000.0,221790000.0,2.15,1098723000.0,,-1442000.0,83670000.0,5186748000.0,-73673000.0,1453935000.0,3395860000.0,,4779718000.0,3496238000.0,,513178000.0,-58512000.0,983844000.0,-385724000.0,-3249456000.0,4861895000.0,-345380000.0,1328641000.0,4861895000.0,133377547.0,0.0,,,1930751000.0,983412000.0,,15489904000.0,,5586878000.0,15489904000.0,1930751000.0,2654682000.0,933762000.0,39318000.0,,65323000.0,336931000.0,,5261649000.0,45084000.0,,842475000.0,1279318000.0,6826698000.0,,-3365148000.0,1549494000.0,10930348000.0,136154741.0,293305000.0,293359000.0,7.37,,5586878000.0,,355229000.0,14194000.0,12029312000.0,-465666000.0,221790000.0,,,293305000.0,1782628000.0,,-56789000.0,135559764.0,884886000.0,884886000.0,,3395860000.0,1937292000.0,2.2,-88219000.0,-14105000.0,39318000.0,1386415000.0,,104662000.0,,2307484000.0,118686000.0,1302471000.0,6826698000.0,884886000.0,174761000.0,52787000.0,924204000.0,1008465000.0,1300496000.0,1846306000.0,0.0,336931000.0,454666000.0,-338078000.0,842475000.0,2307484000.0,10710186000.0,-1924204000.0,924204000.0,884886000.0,-6113000.0,10222558000.0,7.25,842475000.0,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,-142743000.0,,,234142000.0,,,-78710000.0,,-1824503000.0,23432000.0,,12499000.0,,,,133176964.0,,,,,,5524940000.0,90523000.0,884886000.0,1304260000.0,831773000.0,-9750000.0,,,401672000.0,,6365000.0,,,,,401672000.0,,,,,88767000.0,-6522000.0,,,,543964000.0,,374302000.0,1962846000.0,,11127641000.0,,,,43211000.0,,13814000.0,,430101000.0,,,10223000.0,,,2.1,,,0.0,-233224000.0,5292651000.0,,,3467124000.0,,5004618000.0,3364651000.0,,238964000.0,-79336000.0,,-135413000.0,-3329805000.0,,,,4788147000.0,,0.0,,,,,,,,,15731279000.0,1922288000.0,2532878000.0,845524000.0,99792000.0,,-10120000.0,341195000.0,,,,,834085000.0,,6733496000.0,,,1707001000.0,,135794270.0,285397000.0,285535000.0,,,5679239000.0,,,-2244000.0,,,212334000.0,,,285397000.0,,,-118277000.0,,874766000.0,,,,,2.14,-88104000.0,-70253000.0,,,,,,,116107000.0,,,874766000.0,,53555000.0,974558000.0,1144054000.0,,,0.0,,159628000.0,,,2215297000.0,10726661000.0,,,,,10200620000.0,,834085000.0,,,,,,,,,,,,,,,,,,,,,,
1514678400,,,-64591000.0,,,310824000.0,,,-57726000.0,,-1767728000.0,26554000.0,,211000.0,,,,133112568.0,,,,,,5513401000.0,90523000.0,874766000.0,1229336000.0,801603000.0,-82517000.0,,,412462000.0,,-1222000.0,,,,,412462000.0,,,,,303899000.0,-6373000.0,,,,531463000.0,,360221000.0,1937074000.0,,11095717000.0,,,,21056000.0,,-75295000.0,,389141000.0,,,-84324000.0,,,0.41,,,0.0,107473000.0,5300983000.0,,,3537703000.0,,5286359000.0,3370673000.0,,221373000.0,-65445000.0,,-47411000.0,-3363909000.0,,,,4798371000.0,,0.0,,,,,,,,,15965181000.0,1857282000.0,2569070000.0,896750000.0,107976000.0,,150004000.0,609235000.0,,,,,832269000.0,,6908268000.0,,,1780262000.0,,136194919.0,56159000.0,56322000.0,,,5698707000.0,,,24213000.0,,,137196000.0,,,56159000.0,,,-27112000.0,,1024770000.0,,,,,0.42,-88083000.0,-8056000.0,,,,,,,118109000.0,,,1024770000.0,,53133000.0,1132746000.0,1248212000.0,,,0.0,,155928000.0,,,2174104000.0,10678822000.0,,,,,10445971000.0,,832269000.0,,,,,,,,,,,,,,,,,,,,,,
1522454400,,,62665000.0,,,,,,-66549000.0,,-1649038000.0,-275433000.0,,7550000.0,,,,133032431.0,,,,,,5870353000.0,90523000.0,1024770000.0,1376457000.0,924583000.0,132955000.0,,,420595000.0,,207000.0,,,,,420595000.0,,,,,103697000.0,-60542000.0,,,,641072000.0,,469827000.0,1941799000.0,,11373676000.0,,,,25304000.0,,-11007000.0,,503988000.0,,,-14931000.0,,,2.7,,,,-52801000.0,5363208000.0,,,3508517000.0,,5563096000.0,3749591000.0,,444488000.0,-49526000.0,,-352704000.0,-3421409000.0,,,,4818570000.0,,,,,,,,,,,16237484000.0,2146408000.0,2825008000.0,896604000.0,101206000.0,,64759000.0,569209000.0,,,,,814637000.0,,6852684000.0,,,1732759000.0,,135768280.0,365989000.0,366130000.0,,,5746358000.0,,,19984000.0,,,113799000.0,,,365989000.0,,,-37593000.0,,1089529000.0,,,,,2.75,-88145000.0,-179000.0,,,,,,,117100000.0,,,1089529000.0,,54145000.0,1190735000.0,1055527000.0,,,,,394962000.0,,,2134659000.0,10674388000.0,,,,,10361201000.0,,814637000.0,,,,,,,,,,,,,,,,,,,,,,
1530316800,884886000.0,-301978000.0,52460000.0,5085238000.0,,,,213873000.0,-178056000.0,801049000.0,-1763086000.0,-76531000.0,1060801000.0,63645000.0,-41412000.0,,,132696489.0,-3359016000.0,,1657152000.0,5215253000.0,-944629000.0,5859866000.0,90523000.0,1089529000.0,1430306000.0,981592000.0,85219000.0,-62749000.0,929833000.0,422423000.0,,-513000.0,,-247667000.0,,,422423000.0,90523000.0,,10762841000.0,640962000.0,144599000.0,-871192000.0,638466000.0,118831000.0,,665736000.0,3539551000.0,497927000.0,1856237000.0,,11625975000.0,,1621304000.0,,29260000.0,10234849000.0,38360000.0,-48277000.0,559169000.0,,,47620000.0,9454594000.0,234858000.0,2.62,1352620000.0,,,130275000.0,5215253000.0,-92209000.0,1657152000.0,3197483000.0,,5085238000.0,3817477000.0,,695462000.0,-53360000.0,1061315000.0,-1146444000.0,-3359016000.0,4318559000.0,-365288000.0,1702277000.0,4318559000.0,133004613.0,,,,2145517000.0,1060801000.0,,15320087000.0,,5504420000.0,15320087000.0,2145517000.0,2835885000.0,929833000.0,32995000.0,,-267392000.0,526089000.0,,5859866000.0,-34128000.0,,801049000.0,83905000.0,6257111000.0,,20090000.0,1621304000.0,11625975000.0,135001851.0,353256000.0,353328000.0,7.98,,5504420000.0,,466085000.0,-8202000.0,14302392000.0,-80607000.0,234858000.0,,,353256000.0,-1681972000.0,,203072000.0,135426834.0,822137000.0,822137000.0,,3197483000.0,1856237000.0,2.66,-100956000.0,-2119000.0,32995000.0,1882399000.0,,33751000.0,,2015520000.0,114769000.0,1600287000.0,6257111000.0,822137000.0,125907000.0,53040000.0,855132000.0,638466000.0,1430306000.0,2382235000.0,,526089000.0,642102000.0,-381041000.0,801049000.0,2015520000.0,10234849000.0,-1763086000.0,855132000.0,822137000.0,4837000.0,9454594000.0,7.83,801049000.0,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,-124995000.0,,,,,,-65351000.0,,-1775983000.0,78369000.0,,14127000.0,,,,132361654.0,,,,,,6101380000.0,90523000.0,822137000.0,1404716000.0,884471000.0,-24347000.0,,,394322000.0,,2318000.0,,,,,394322000.0,,,,,83824000.0,-100107000.0,,,,616553000.0,,459723000.0,1828034000.0,,11902300000.0,,,,42941000.0,,35293000.0,,490149000.0,,,31765000.0,,,2.79,,,-2042000.0,-400699000.0,5207867000.0,,,3308521000.0,,5298082000.0,3479294000.0,,159388000.0,-42106000.0,,-7247000.0,-3379833000.0,,,,4313221000.0,,,,,,,,,,,15425042000.0,2065158000.0,2594823000.0,868521000.0,40787000.0,,129985000.0,471839000.0,,,,,757795000.0,,6009415000.0,,,1762640000.0,,134664496.0,375711000.0,375899000.0,,,5485144000.0,,,13913000.0,,,265418000.0,,,375711000.0,,,-15063000.0,,952122000.0,,,,,2.84,-100869000.0,-2844000.0,,,,,,,112491000.0,,,952122000.0,,44339000.0,992909000.0,796861000.0,,,,,117282000.0,,,1956101000.0,10126960000.0,,,,,9317936000.0,,757795000.0,,,,,,,,,,,,,,,,,,,,,,
1546214400,,,-51099000.0,,,,,,-500619000.0,,-1795497000.0,107269000.0,,305000.0,,,,130361273.0,,,,,,5815209000.0,90523000.0,952122000.0,1307178000.0,869706000.0,-95906000.0,,,397259000.0,,-2408000.0,,,,,397259000.0,,,,,119241000.0,-102000.0,,,,588724000.0,,431154000.0,1793805000.0,,12114448000.0,,,,21674000.0,,14634000.0,,472447000.0,,,15636000.0,,,2.36,,,0.0,-89697000.0,5192144000.0,,,3508934000.0,,5334736000.0,3472045000.0,,381652000.0,-52320000.0,,-252736000.0,-3398339000.0,,,,4303331000.0,,,,,,,,,,,15307687000.0,1938709000.0,2602339000.0,874792000.0,30956000.0,,95263000.0,449696000.0,,,,,733987000.0,,5977587000.0,,,1804564000.0,,132311210.0,311737000.0,311913000.0,,,5462555000.0,,,6225000.0,,,286622000.0,,,311737000.0,,,-16247000.0,,1047385000.0,,,,,2.39,-99590000.0,-1000.0,,,,,,,110052000.0,,,1047385000.0,,47518000.0,1078341000.0,1144347000.0,,,,,329332000.0,,,1883825000.0,9972951000.0,,,,,9486521000.0,,733987000.0,,,,,,,,,,,,,,,,,,,,,,
1553990400,,,43957000.0,,,,,,-204939000.0,,-1728915000.0,-177494000.0,,10671000.0,,,,128706137.0,,,,,,6009978000.0,90523000.0,1047385000.0,1423659000.0,920774000.0,119304000.0,,,360865000.0,,1043000.0,,,,,360865000.0,,,,,117819000.0,-102000.0,,,,685667000.0,,529200000.0,1779892000.0,,12427212000.0,,,,19910000.0,,-11594000.0,,559909000.0,,,-14122000.0,,,3.14,,,0.0,25213000.0,5188958000.0,,,3548950000.0,,5537791000.0,3687518000.0,,551557000.0,-50645000.0,,-430201000.0,-3409066000.0,,,,4284235000.0,,,,,,,,,,,15477935000.0,2117103000.0,2766744000.0,921900000.0,70190000.0,,51344000.0,456293000.0,,,,,769391000.0,,5912937000.0,,,1755991000.0,,130884968.0,411248000.0,411381000.0,,,5459965000.0,,,17500000.0,,,277212000.0,,,411248000.0,,,-84785000.0,,1098729000.0,,,,,3.2,-98547000.0,-48891000.0,,,,,,,108258000.0,,,1098729000.0,,48209000.0,1168919000.0,1017278000.0,,,,,500912000.0,,,1834433000.0,9940144000.0,,,,,9461887000.0,,769391000.0,,,,,,,,,,,,,,,,,,,,,,
1561852800,822137000.0,2452000.0,80320000.0,7673086000.0,,,,190138000.0,-89143000.0,747773000.0,-2059048000.0,-5692000.0,1512364000.0,49805000.0,32537000.0,,,128561494.0,-3418443000.0,,1543939000.0,5186730000.0,-213226000.0,5961969000.0,90523000.0,1098729000.0,1413155000.0,941889000.0,-11448000.0,2397630000.0,984292000.0,391493000.0,,18270000.0,,-195089000.0,,,391493000.0,90523000.0,,10703484000.0,420494000.0,99610000.0,-112915000.0,587014000.0,104078000.0,,668808000.0,3616840000.0,513348000.0,1768287000.0,,12777538000.0,,1678132000.0,,19553000.0,9903604000.0,92000.0,-363242000.0,550396000.0,-2042000.0,,-742000.0,11608538000.0,193066000.0,3.17,1535051000.0,,0.0,101941000.0,5186730000.0,-51817000.0,1543939000.0,3151773000.0,,7673086000.0,3681467000.0,,637543000.0,-50018000.0,1512931000.0,1592490000.0,-3418443000.0,6520831000.0,-412468000.0,1933425000.0,6520831000.0,129997639.0,,,,2131054000.0,1512364000.0,,17576690000.0,,5453805000.0,17576690000.0,2131054000.0,2739578000.0,984292000.0,150931000.0,,2121038000.0,438489000.0,,5961969000.0,38425000.0,,747773000.0,74908000.0,8456765000.0,,-218510000.0,1678132000.0,12777538000.0,130460247.0,413668000.0,413738000.0,11.48,,5453805000.0,,436189000.0,13024000.0,14320324000.0,-181780000.0,193066000.0,,,413668000.0,902306000.0,,-102415000.0,131781616.0,3219767000.0,3219767000.0,,3151773000.0,1768287000.0,3.22,-113462000.0,-130044000.0,150931000.0,2072901000.0,,50662000.0,,1783277000.0,105388000.0,1730140000.0,8456765000.0,3219767000.0,-12397000.0,50072000.0,3370698000.0,587014000.0,1413155000.0,2559752000.0,,438489000.0,587525000.0,-860052000.0,747773000.0,1783277000.0,9903604000.0,-2059048000.0,3370698000.0,3219767000.0,19223000.0,11608538000.0,11.48,747773000.0,,,,,,,,,,,,,,,,,,,,,,
1569801600,,,-24108000.0,,,,,,-72897000.0,,-2130594000.0,213203000.0,,26477000.0,,,,128463992.0,,,,,,6096616000.0,90523000.0,3219767000.0,1287420000.0,854770000.0,-135569000.0,,,399179000.0,,8070000.0,,,,,399179000.0,,,,,94115000.0,-3466000.0,,,,612183000.0,,433156000.0,1880157000.0,,13003084000.0,,,,52633000.0,,-16780000.0,,455591000.0,,,-15548000.0,,,2.6,,,-1696456000.0,-24268000.0,5270756000.0,,,4157328000.0,,8138079000.0,3334511000.0,,449131000.0,-50345000.0,,1838377000.0,-3390599000.0,,,,7366912000.0,,,,,,,,,,,19568589000.0,1983242000.0,2479741000.0,944558000.0,282102000.0,,407626000.0,501610000.0,,,,,892508000.0,,9308469000.0,,,1790044000.0,,130130076.0,338898000.0,339041000.0,,,5818613000.0,,,47521000.0,,,178454000.0,,,338898000.0,,,-1852954000.0,,3627393000.0,,,,,2.64,-113352000.0,-159984000.0,,,,,,,109071000.0,,,3627393000.0,,69956000.0,3909495000.0,1736779000.0,,,,,398786000.0,,,2693756000.0,11430510000.0,,,,,13465797000.0,,,,,,,,,,,,,,,,,,,,,,,,
1577750400,,,,,251128000.0,,1047385000.0,,,,,,,172395000.0,,1642658000.0,-219256000.0,128396933.0,,-99030000.0,,,,6330175000.0,,3627393000.0,1311733000.0,815209000.0,,,,491121000.0,,1304000.0,3532642000.0,,1368288000.0,10668828000.0,491121000.0,,,,,50148000.0,,,,,481866000.0,,254746000.0,2335940000.0,361692000.0,,,,466946000.0,20436000.0,,,,324088000.0,,1368758000.0,,,,1.57,,-5075605000.0,-3379149000.0,-26653000.0,,,,4091122000.0,1642658000.0,5661151000.0,3497974000.0,1795812000.0,376837000.0,-68248000.0,,215928000.0,,,,,8141220000.0,,,-369064000.0,1730450000.0,,,-439034000.0,,1368288000.0,,21043989000.0,1973187000.0,2682765000.0,1009806000.0,145120000.0,28687000.0,-2679038000.0,532750000.0,-5342288000.0,,,76233000.0,941588000.0,,10610366000.0,,,2014260000.0,,130495381.0,204474000.0,204598000.0,,112532000.0,7955170000.0,259348000.0,,13549000.0,,,569582000.0,14201470000.0,2015068000.0,204474000.0,,91594000.0,-3302134000.0,,948355000.0,,1889984000.0,,,1.59,-113673000.0,-30145000.0,,,3216594000.0,,936759000.0,,144229000.0,,,948355000.0,,82891000.0,1093475000.0,1604318000.0,,,,,308589000.0,,,4036108000.0,15382838000.0,,,,,14701488000.0,,,,,,,,,,,,,,,,,,,,,,,,
